"wday";"hour";"sensor";"sensores";"value_PM25"
"mar\,";13;"SINCA";"PM25_SINCA";96
"mar\,";13;"P3";"value";203,783
"mar\,";13;"SINCA";"PM25_SINCA";96
"mar\,";13;"P4";"value";239,983
"mar\,";13;"SINCA";"PM25_SINCA";96
"mar\,";13;"P5";"value";229,917
"mar\,";13;"SINCA";"PM25_SINCA";96
"mar\,";14;"P1";"value";208,35
"mar\,";14;"SINCA";"PM25_SINCA";101
"mar\,";14;"P2";"value";219,317
"mar\,";14;"SINCA";"PM25_SINCA";101
"mar\,";14;"P3";"value";209,983
"mar\,";14;"SINCA";"PM25_SINCA";101
"mar\,";14;"P4";"value";243,667
"mar\,";14;"SINCA";"PM25_SINCA";101
"mar\,";14;"P5";"value";237,3
"mar\,";14;"SINCA";"PM25_SINCA";101
"mar\,";15;"P1";"value";195,433
"mar\,";15;"SINCA";"PM25_SINCA";91
"mar\,";15;"P2";"value";205,117
"mar\,";15;"SINCA";"PM25_SINCA";91
"mar\,";15;"P3";"value";198,167
"mar\,";15;"SINCA";"PM25_SINCA";91
"mar\,";15;"P4";"value";227,117
"mar\,";15;"SINCA";"PM25_SINCA";91
"mar\,";15;"P5";"value";221,517
"mar\,";15;"SINCA";"PM25_SINCA";91
"mar\,";16;"P1";"value";159,633
"mar\,";16;"SINCA";"PM25_SINCA";54
"mar\,";16;"P2";"value";164,683
"mar\,";16;"SINCA";"PM25_SINCA";54
"mar\,";16;"P3";"value";160,417
"mar\,";16;"SINCA";"PM25_SINCA";54
"mar\,";16;"P4";"value";180,967
"mar\,";16;"SINCA";"PM25_SINCA";54
"mar\,";16;"P5";"value";175,717
"mar\,";16;"SINCA";"PM25_SINCA";54
"mar\,";17;"P1";"value";160,567
"mar\,";17;"SINCA";"PM25_SINCA";56
"mar\,";17;"P2";"value";166,3
"mar\,";17;"SINCA";"PM25_SINCA";56
"mar\,";17;"P3";"value";159,633
"mar\,";17;"SINCA";"PM25_SINCA";56
"mar\,";17;"P4";"value";187,033
"mar\,";17;"SINCA";"PM25_SINCA";56
"mar\,";17;"P5";"value";176,7
"mar\,";17;"SINCA";"PM25_SINCA";56
"mar\,";18;"P1";"value";188,8
"mar\,";18;"SINCA";"PM25_SINCA";78
"mar\,";18;"P2";"value";196,95
"mar\,";18;"SINCA";"PM25_SINCA";78
"mar\,";18;"P3";"value";183,683
"mar\,";18;"SINCA";"PM25_SINCA";78
"mar\,";18;"P4";"value";228,367
"mar\,";18;"SINCA";"PM25_SINCA";78
"mar\,";18;"P5";"value";209,083
"mar\,";18;"SINCA";"PM25_SINCA";78
"mar\,";19;"P1";"value";187,767
"mar\,";19;"SINCA";"PM25_SINCA";69
"mar\,";19;"P2";"value";196,9
"mar\,";19;"SINCA";"PM25_SINCA";69
"mar\,";19;"P3";"value";182,15
"mar\,";19;"SINCA";"PM25_SINCA";69
"mar\,";19;"P4";"value";229,883
"mar\,";19;"SINCA";"PM25_SINCA";69
"mar\,";19;"P5";"value";207,067
"mar\,";19;"SINCA";"PM25_SINCA";69
"mar\,";20;"P1";"value";188
"mar\,";20;"SINCA";"PM25_SINCA";72
"mar\,";20;"P2";"value";195,917
"mar\,";20;"SINCA";"PM25_SINCA";72
"mar\,";20;"P3";"value";180,667
"mar\,";20;"SINCA";"PM25_SINCA";72
"mar\,";20;"P4";"value";228,117
"mar\,";20;"SINCA";"PM25_SINCA";72
"mar\,";20;"P5";"value";205,15
"mar\,";20;"SINCA";"PM25_SINCA";72
"mar\,";21;"P1";"value";179,067
"mar\,";21;"SINCA";"PM25_SINCA";64
"mar\,";21;"P2";"value";186,267
"mar\,";21;"SINCA";"PM25_SINCA";64
"mar\,";21;"P3";"value";173,05
"mar\,";21;"SINCA";"PM25_SINCA";64
"mar\,";21;"P4";"value";219,15
"mar\,";21;"SINCA";"PM25_SINCA";64
"mar\,";21;"P5";"value";195,967
"mar\,";21;"SINCA";"PM25_SINCA";64
"mar\,";22;"P1";"value";165,5
"mar\,";22;"SINCA";"PM25_SINCA";47
"mar\,";22;"P2";"value";170,083
"mar\,";22;"SINCA";"PM25_SINCA";47
"mar\,";22;"P3";"value";162,433
"mar\,";22;"SINCA";"PM25_SINCA";47
"mar\,";22;"P4";"value";194,167
"mar\,";22;"SINCA";"PM25_SINCA";47
"mar\,";22;"P5";"value";176,833
"mar\,";22;"SINCA";"PM25_SINCA";47
"mar\,";23;"P1";"value";163,767
"mar\,";23;"SINCA";"PM25_SINCA";47
"mar\,";23;"P2";"value";167,45
"mar\,";23;"SINCA";"PM25_SINCA";47
"mar\,";23;"P3";"value";160,4
"mar\,";23;"SINCA";"PM25_SINCA";47
"mar\,";23;"P4";"value";186,483
"mar\,";23;"SINCA";"PM25_SINCA";47
"mar\,";23;"P5";"value";171,617
"mar\,";23;"SINCA";"PM25_SINCA";47
"mié\,";0;"P1";"value";158,233
"mié\,";0;"SINCA";"PM25_SINCA";43
"mié\,";0;"P2";"value";162,233
"mié\,";0;"SINCA";"PM25_SINCA";43
"mié\,";0;"P3";"value";155,8
"mié\,";0;"SINCA";"PM25_SINCA";43
"mié\,";0;"P4";"value";174,217
"mié\,";0;"SINCA";"PM25_SINCA";43
"mié\,";0;"P5";"value";166,917
"mié\,";0;"SINCA";"PM25_SINCA";43
"mié\,";1;"P1";"value";149,533
"mié\,";1;"SINCA";"PM25_SINCA";31
"mié\,";1;"P2";"value";152,133
"mié\,";1;"SINCA";"PM25_SINCA";31
"mié\,";1;"P3";"value";146,417
"mié\,";1;"SINCA";"PM25_SINCA";31
"mié\,";1;"P4";"value";162,6
"mié\,";1;"SINCA";"PM25_SINCA";31
"mié\,";1;"P5";"value";158,267
"mié\,";1;"SINCA";"PM25_SINCA";31
"mié\,";2;"P1";"value";154,617
"mié\,";2;"SINCA";"PM25_SINCA";30
"mié\,";2;"P2";"value";157,3
"mié\,";2;"SINCA";"PM25_SINCA";30
"mié\,";2;"P3";"value";151,333
"mié\,";2;"SINCA";"PM25_SINCA";30
"mié\,";2;"P4";"value";169,1
"mié\,";2;"SINCA";"PM25_SINCA";30
"mié\,";2;"P5";"value";163,383
"mié\,";2;"SINCA";"PM25_SINCA";30
"mié\,";3;"P1";"value";154,733
"mié\,";3;"SINCA";"PM25_SINCA";32
"mié\,";3;"P2";"value";156,45
"mié\,";3;"SINCA";"PM25_SINCA";32
"mié\,";3;"P3";"value";150,717
"mié\,";3;"SINCA";"PM25_SINCA";32
"mié\,";3;"P4";"value";170,083
"mié\,";3;"SINCA";"PM25_SINCA";32
"mié\,";3;"P5";"value";162,617
"mié\,";3;"SINCA";"PM25_SINCA";32
"mié\,";4;"P1";"value";146,717
"mié\,";4;"SINCA";"PM25_SINCA";29
"mié\,";4;"P2";"value";148,9
"mié\,";4;"SINCA";"PM25_SINCA";29
"mié\,";4;"P3";"value";143,4
"mié\,";4;"SINCA";"PM25_SINCA";29
"mié\,";4;"P4";"value";162,25
"mié\,";4;"SINCA";"PM25_SINCA";29
"mié\,";4;"P5";"value";155,683
"mié\,";4;"SINCA";"PM25_SINCA";29
"mié\,";5;"P1";"value";149,633
"mié\,";5;"SINCA";"PM25_SINCA";35
"mié\,";5;"P2";"value";151,967
"mié\,";5;"SINCA";"PM25_SINCA";35
"mié\,";5;"P3";"value";146,233
"mié\,";5;"SINCA";"PM25_SINCA";35
"mié\,";5;"P4";"value";166,083
"mié\,";5;"SINCA";"PM25_SINCA";35
"mié\,";5;"P5";"value";158,8
"mié\,";5;"SINCA";"PM25_SINCA";35
"mié\,";6;"P1";"value";151,133
"mié\,";6;"SINCA";"PM25_SINCA";31
"mié\,";6;"P2";"value";152,7
"mié\,";6;"SINCA";"PM25_SINCA";31
"mié\,";6;"P3";"value";147,383
"mié\,";6;"SINCA";"PM25_SINCA";31
"mié\,";6;"P4";"value";168,317
"mié\,";6;"SINCA";"PM25_SINCA";31
"mié\,";6;"P5";"value";160,317
"mié\,";6;"SINCA";"PM25_SINCA";31
"mié\,";7;"P1";"value";146,667
"mié\,";7;"SINCA";"PM25_SINCA";30
"mié\,";7;"P2";"value";148,3
"mié\,";7;"SINCA";"PM25_SINCA";30
"mié\,";7;"P3";"value";143,033
"mié\,";7;"SINCA";"PM25_SINCA";30
"mié\,";7;"P4";"value";163,867
"mié\,";7;"SINCA";"PM25_SINCA";30
"mié\,";7;"P5";"value";155,45
"mié\,";7;"SINCA";"PM25_SINCA";30
"mié\,";8;"P1";"value";141,867
"mié\,";8;"SINCA";"PM25_SINCA";29
"mié\,";8;"P2";"value";142,917
"mié\,";8;"SINCA";"PM25_SINCA";29
"mié\,";8;"P3";"value";138,467
"mié\,";8;"SINCA";"PM25_SINCA";29
"mié\,";8;"P4";"value";157,583
"mié\,";8;"SINCA";"PM25_SINCA";29
"mié\,";8;"P5";"value";150,383
"mié\,";8;"SINCA";"PM25_SINCA";29
"mié\,";9;"P1";"value";136,45
"mié\,";9;"SINCA";"PM25_SINCA";31
"mié\,";9;"P2";"value";137,683
"mié\,";9;"SINCA";"PM25_SINCA";31
"mié\,";9;"P3";"value";133,917
"mié\,";9;"SINCA";"PM25_SINCA";31
"mié\,";9;"P4";"value";148,383
"mié\,";9;"SINCA";"PM25_SINCA";31
"mié\,";9;"P5";"value";144,817
"mié\,";9;"SINCA";"PM25_SINCA";31
"mié\,";10;"P1";"value";143,283
"mié\,";10;"SINCA";"PM25_SINCA";29
"mié\,";10;"P2";"value";145,95
"mié\,";10;"SINCA";"PM25_SINCA";29
"mié\,";10;"P3";"value";141,9
"mié\,";10;"SINCA";"PM25_SINCA";29
"mié\,";10;"P4";"value";153,583
"mié\,";10;"SINCA";"PM25_SINCA";29
"mié\,";10;"P5";"value";151,483
"mié\,";10;"SINCA";"PM25_SINCA";29
"mié\,";11;"P1";"value";149,233
"mié\,";11;"SINCA";"PM25_SINCA";43
"mié\,";11;"P2";"value";153,15
"mié\,";11;"SINCA";"PM25_SINCA";43
"mié\,";11;"P3";"value";149,917
"mié\,";11;"SINCA";"PM25_SINCA";43
"mié\,";11;"P4";"value";163,733
"mié\,";11;"SINCA";"PM25_SINCA";43
"mié\,";11;"P5";"value";160,4
"mié\,";11;"SINCA";"PM25_SINCA";43
"mié\,";12;"P1";"value";138,233
"mié\,";12;"SINCA";"PM25_SINCA";33
"mié\,";12;"P2";"value";140,8
"mié\,";12;"SINCA";"PM25_SINCA";33
"mié\,";12;"P3";"value";139,45
"mié\,";12;"SINCA";"PM25_SINCA";33
"mié\,";12;"P4";"value";146,483
"mié\,";12;"SINCA";"PM25_SINCA";33
"mié\,";12;"P5";"value";147,35
"mié\,";12;"SINCA";"PM25_SINCA";33
"mié\,";13;"P1";"value";133,317
"mié\,";13;"SINCA";"PM25_SINCA";21
"mié\,";13;"P2";"value";135,983
"mié\,";13;"SINCA";"PM25_SINCA";21
"mié\,";13;"P3";"value";134,783
"mié\,";13;"SINCA";"PM25_SINCA";21
"mié\,";13;"P4";"value";140,5
"mié\,";13;"SINCA";"PM25_SINCA";21
"mié\,";13;"P5";"value";141,95
"mié\,";13;"SINCA";"PM25_SINCA";21
"mié\,";14;"P1";"value";151,333
"mié\,";14;"SINCA";"PM25_SINCA";53
"mié\,";14;"P2";"value";157,583
"mié\,";14;"SINCA";"PM25_SINCA";53
"mié\,";14;"P3";"value";154,167
"mié\,";14;"SINCA";"PM25_SINCA";53
"mié\,";14;"P4";"value";164,533
"mié\,";14;"SINCA";"PM25_SINCA";53
"mié\,";14;"P5";"value";165,45
"mié\,";14;"SINCA";"PM25_SINCA";53
"mié\,";15;"P1";"value";160,067
"mié\,";15;"SINCA";"PM25_SINCA";57
"mié\,";15;"P2";"value";167,317
"mié\,";15;"SINCA";"PM25_SINCA";57
"mié\,";15;"P3";"value";163,45
"mié\,";15;"SINCA";"PM25_SINCA";57
"mié\,";15;"P4";"value";177,833
"mié\,";15;"SINCA";"PM25_SINCA";57
"mié\,";15;"P5";"value";177,217
"mié\,";15;"SINCA";"PM25_SINCA";57
"mié\,";16;"P1";"value";165,883
"mié\,";16;"SINCA";"PM25_SINCA";68
"mié\,";16;"P2";"value";172,85
"mié\,";16;"SINCA";"PM25_SINCA";68
"mié\,";16;"P3";"value";168,433
"mié\,";16;"SINCA";"PM25_SINCA";68
"mié\,";16;"P4";"value";186,3
"mié\,";16;"SINCA";"PM25_SINCA";68
"mié\,";16;"P5";"value";183,817
"mié\,";16;"SINCA";"PM25_SINCA";68
"mié\,";17;"P1";"value";166,083
"mié\,";17;"SINCA";"PM25_SINCA";61
"mié\,";17;"P2";"value";171,6
"mié\,";17;"SINCA";"PM25_SINCA";61
"mié\,";17;"P3";"value";165,333
"mié\,";17;"SINCA";"PM25_SINCA";61
"mié\,";17;"P4";"value";189,133
"mié\,";17;"SINCA";"PM25_SINCA";61
"mié\,";17;"P5";"value";183,333
"mié\,";17;"SINCA";"PM25_SINCA";61
"mié\,";18;"P1";"value";174,383
"mié\,";18;"SINCA";"PM25_SINCA";67
"mié\,";18;"P2";"value";179,817
"mié\,";18;"SINCA";"PM25_SINCA";67
"mié\,";18;"P3";"value";170,217
"mié\,";18;"SINCA";"PM25_SINCA";67
"mié\,";18;"P4";"value";200,15
"mié\,";18;"SINCA";"PM25_SINCA";67
"mié\,";18;"P5";"value";190
"mié\,";18;"SINCA";"PM25_SINCA";67
"mié\,";19;"P1";"value";172,333
"mié\,";19;"SINCA";"PM25_SINCA";60
"mié\,";19;"P2";"value";177,167
"mié\,";19;"SINCA";"PM25_SINCA";60
"mié\,";19;"P3";"value";168,5
"mié\,";19;"SINCA";"PM25_SINCA";60
"mié\,";19;"P4";"value";200,15
"mié\,";19;"SINCA";"PM25_SINCA";60
"mié\,";19;"P5";"value";188,05
"mié\,";19;"SINCA";"PM25_SINCA";60
"mié\,";20;"P1";"value";163,2
"mié\,";20;"SINCA";"PM25_SINCA";51
"mié\,";20;"P2";"value";166,883
"mié\,";20;"SINCA";"PM25_SINCA";51
"mié\,";20;"P3";"value";161,35
"mié\,";20;"SINCA";"PM25_SINCA";51
"mié\,";20;"P4";"value";183,333
"mié\,";20;"SINCA";"PM25_SINCA";51
"mié\,";20;"P5";"value";173,9
"mié\,";20;"SINCA";"PM25_SINCA";51
"mié\,";21;"P1";"value";157,067
"mié\,";21;"SINCA";"PM25_SINCA";42
"mié\,";21;"P2";"value";160,533
"mié\,";21;"SINCA";"PM25_SINCA";42
"mié\,";21;"P3";"value";155,533
"mié\,";21;"SINCA";"PM25_SINCA";42
"mié\,";21;"P4";"value";171,133
"mié\,";21;"SINCA";"PM25_SINCA";42
"mié\,";21;"P5";"value";166,417
"mié\,";21;"SINCA";"PM25_SINCA";42
"mié\,";22;"P1";"value";148,033
"mié\,";22;"SINCA";"PM25_SINCA";36
"mié\,";22;"P2";"value";150,567
"mié\,";22;"SINCA";"PM25_SINCA";36
"mié\,";22;"P3";"value";146,4
"mié\,";22;"SINCA";"PM25_SINCA";36
"mié\,";22;"P4";"value";158,7
"mié\,";22;"SINCA";"PM25_SINCA";36
"mié\,";22;"P5";"value";157,3
"mié\,";22;"SINCA";"PM25_SINCA";36
"mié\,";23;"P1";"value";136,55
"mié\,";23;"SINCA";"PM25_SINCA";21
"mié\,";23;"P2";"value";137,983
"mié\,";23;"SINCA";"PM25_SINCA";21
"mié\,";23;"P3";"value";134,75
"mié\,";23;"SINCA";"PM25_SINCA";21
"mié\,";23;"P4";"value";147,65
"mié\,";23;"SINCA";"PM25_SINCA";21
"mié\,";23;"P5";"value";145,833
"mié\,";23;"SINCA";"PM25_SINCA";21
"jue\,";0;"P1";"value";126,217
"jue\,";0;"SINCA";"PM25_SINCA";18
"jue\,";0;"P2";"value";126,267
"jue\,";0;"SINCA";"PM25_SINCA";18
"jue\,";0;"P3";"value";123,017
"jue\,";0;"SINCA";"PM25_SINCA";18
"jue\,";0;"P4";"value";136,1
"jue\,";0;"SINCA";"PM25_SINCA";18
"jue\,";0;"P5";"value";134,267
"jue\,";0;"SINCA";"PM25_SINCA";18
"jue\,";1;"P1";"value";110,483
"jue\,";1;"SINCA";"PM25_SINCA";11
"jue\,";1;"P2";"value";110,65
"jue\,";1;"SINCA";"PM25_SINCA";11
"jue\,";1;"P3";"value";109,333
"jue\,";1;"SINCA";"PM25_SINCA";11
"jue\,";1;"P4";"value";120,867
"jue\,";1;"SINCA";"PM25_SINCA";11
"jue\,";1;"P5";"value";119,7
"jue\,";1;"SINCA";"PM25_SINCA";11
"jue\,";2;"P1";"value";105,617
"jue\,";2;"SINCA";"PM25_SINCA";8
"jue\,";2;"P2";"value";105,75
"jue\,";2;"SINCA";"PM25_SINCA";8
"jue\,";2;"P3";"value";105,467
"jue\,";2;"SINCA";"PM25_SINCA";8
"jue\,";2;"P4";"value";111,4
"jue\,";2;"SINCA";"PM25_SINCA";8
"jue\,";2;"P5";"value";111,8
"jue\,";2;"SINCA";"PM25_SINCA";8
"jue\,";3;"P1";"value";104,317
"jue\,";3;"SINCA";"PM25_SINCA";10
"jue\,";3;"P2";"value";104,3
"jue\,";3;"SINCA";"PM25_SINCA";10
"jue\,";3;"P3";"value";103,833
"jue\,";3;"SINCA";"PM25_SINCA";10
"jue\,";3;"P4";"value";109,717
"jue\,";3;"SINCA";"PM25_SINCA";10
"jue\,";3;"P5";"value";109,967
"jue\,";3;"SINCA";"PM25_SINCA";10
"jue\,";4;"P1";"value";102,65
"jue\,";4;"SINCA";"PM25_SINCA";7
"jue\,";4;"P2";"value";102,517
"jue\,";4;"SINCA";"PM25_SINCA";7
"jue\,";4;"P3";"value";102,917
"jue\,";4;"SINCA";"PM25_SINCA";7
"jue\,";4;"P4";"value";108,383
"jue\,";4;"SINCA";"PM25_SINCA";7
"jue\,";4;"P5";"value";108,583
"jue\,";4;"SINCA";"PM25_SINCA";7
"jue\,";5;"P1";"value";100,4
"jue\,";5;"SINCA";"PM25_SINCA";6
"jue\,";5;"P2";"value";100,717
"jue\,";5;"SINCA";"PM25_SINCA";6
"jue\,";5;"P3";"value";101,233
"jue\,";5;"SINCA";"PM25_SINCA";6
"jue\,";5;"P4";"value";105,367
"jue\,";5;"SINCA";"PM25_SINCA";6
"jue\,";5;"P5";"value";106
"jue\,";5;"SINCA";"PM25_SINCA";6
"jue\,";6;"P1";"value";100,1
"jue\,";6;"SINCA";"PM25_SINCA";4
"jue\,";6;"P2";"value";100,817
"jue\,";6;"SINCA";"PM25_SINCA";4
"jue\,";6;"P3";"value";101,533
"jue\,";6;"SINCA";"PM25_SINCA";4
"jue\,";6;"P4";"value";103,983
"jue\,";6;"SINCA";"PM25_SINCA";4
"jue\,";6;"P5";"value";105,65
"jue\,";6;"SINCA";"PM25_SINCA";4
"jue\,";7;"P1";"value";99,433
"jue\,";7;"SINCA";"PM25_SINCA";5
"jue\,";7;"P2";"value";99,95
"jue\,";7;"SINCA";"PM25_SINCA";5
"jue\,";7;"P3";"value";100,617
"jue\,";7;"SINCA";"PM25_SINCA";5
"jue\,";7;"P4";"value";102,783
"jue\,";7;"SINCA";"PM25_SINCA";5
"jue\,";7;"P5";"value";104,767
"jue\,";7;"SINCA";"PM25_SINCA";5
"jue\,";8;"P1";"value";100,233
"jue\,";8;"SINCA";"PM25_SINCA";8
"jue\,";8;"P2";"value";100,75
"jue\,";8;"SINCA";"PM25_SINCA";8
"jue\,";8;"P3";"value";101,667
"jue\,";8;"SINCA";"PM25_SINCA";8
"jue\,";8;"P4";"value";103,2
"jue\,";8;"SINCA";"PM25_SINCA";8
"jue\,";8;"P5";"value";105,483
"jue\,";8;"SINCA";"PM25_SINCA";8
"jue\,";9;"P1";"value";104,017
"jue\,";9;"SINCA";"PM25_SINCA";16
"jue\,";9;"P2";"value";104,683
"jue\,";9;"SINCA";"PM25_SINCA";16
"jue\,";9;"P3";"value";105,5
"jue\,";9;"SINCA";"PM25_SINCA";16
"jue\,";9;"P4";"value";105,367
"jue\,";9;"SINCA";"PM25_SINCA";16
"jue\,";9;"P5";"value";109,45
"jue\,";9;"SINCA";"PM25_SINCA";16
"jue\,";10;"P1";"value";99,233
"jue\,";10;"SINCA";"PM25_SINCA";3
"jue\,";10;"P2";"value";100,217
"jue\,";10;"SINCA";"PM25_SINCA";3
"jue\,";10;"P3";"value";101,033
"jue\,";10;"SINCA";"PM25_SINCA";3
"jue\,";10;"P4";"value";102,283
"jue\,";10;"SINCA";"PM25_SINCA";3
"jue\,";10;"P5";"value";104,3
"jue\,";10;"SINCA";"PM25_SINCA";3
"jue\,";11;"P1";"value";111,65
"jue\,";11;"SINCA";"PM25_SINCA";14
"jue\,";11;"P2";"value";113,317
"jue\,";11;"SINCA";"PM25_SINCA";14
"jue\,";11;"P3";"value";114,3
"jue\,";11;"SINCA";"PM25_SINCA";14
"jue\,";11;"P4";"value";110,8
"jue\,";11;"SINCA";"PM25_SINCA";14
"jue\,";11;"P5";"value";117,85
"jue\,";11;"SINCA";"PM25_SINCA";14
"jue\,";12;"P1";"value";126,25
"jue\,";12;"SINCA";"PM25_SINCA";25
"jue\,";12;"P2";"value";129,033
"jue\,";12;"SINCA";"PM25_SINCA";25
"jue\,";12;"P3";"value";129,883
"jue\,";12;"SINCA";"PM25_SINCA";25
"jue\,";12;"P4";"value";124,1
"jue\,";12;"SINCA";"PM25_SINCA";25
"jue\,";12;"P5";"value";134,1
"jue\,";12;"SINCA";"PM25_SINCA";25
"jue\,";13;"P1";"value";116,217
"jue\,";13;"SINCA";"PM25_SINCA";8
"jue\,";13;"P2";"value";118,567
"jue\,";13;"SINCA";"PM25_SINCA";8
"jue\,";13;"P3";"value";118,45
"jue\,";13;"SINCA";"PM25_SINCA";8
"jue\,";13;"P4";"value";113,517
"jue\,";13;"SINCA";"PM25_SINCA";8
"jue\,";13;"P5";"value";123,617
"jue\,";13;"SINCA";"PM25_SINCA";8
"jue\,";14;"P1";"value";127,883
"jue\,";14;"SINCA";"PM25_SINCA";20
"jue\,";14;"P2";"value";130,4
"jue\,";14;"SINCA";"PM25_SINCA";20
"jue\,";14;"P3";"value";130,4
"jue\,";14;"SINCA";"PM25_SINCA";20
"jue\,";14;"P4";"value";128,083
"jue\,";14;"SINCA";"PM25_SINCA";20
"jue\,";14;"P5";"value";135,883
"jue\,";14;"SINCA";"PM25_SINCA";20
"jue\,";15;"P1";"value";139,05
"jue\,";15;"SINCA";"PM25_SINCA";28
"jue\,";15;"P2";"value";141,667
"jue\,";15;"SINCA";"PM25_SINCA";28
"jue\,";15;"P3";"value";141,133
"jue\,";15;"SINCA";"PM25_SINCA";28
"jue\,";15;"P4";"value";144,533
"jue\,";15;"SINCA";"PM25_SINCA";28
"jue\,";15;"P5";"value";147,5
"jue\,";15;"SINCA";"PM25_SINCA";28
"jue\,";16;"P1";"value";141,917
"jue\,";16;"SINCA";"PM25_SINCA";36
"jue\,";16;"P2";"value";145,167
"jue\,";16;"SINCA";"PM25_SINCA";36
"jue\,";16;"P3";"value";144
"jue\,";16;"SINCA";"PM25_SINCA";36
"jue\,";16;"P4";"value";149,233
"jue\,";16;"SINCA";"PM25_SINCA";36
"jue\,";16;"P5";"value";150,95
"jue\,";16;"SINCA";"PM25_SINCA";36
"jue\,";17;"P1";"value";144,233
"jue\,";17;"SINCA";"PM25_SINCA";43
"jue\,";17;"P2";"value";146,95
"jue\,";17;"SINCA";"PM25_SINCA";43
"jue\,";17;"P3";"value";144,85
"jue\,";17;"SINCA";"PM25_SINCA";43
"jue\,";17;"P4";"value";150,783
"jue\,";17;"SINCA";"PM25_SINCA";43
"jue\,";17;"P5";"value";152,7
"jue\,";17;"SINCA";"PM25_SINCA";43
"jue\,";18;"P1";"value";133,333
"jue\,";18;"SINCA";"PM25_SINCA";25
"jue\,";18;"P2";"value";135,717
"jue\,";18;"SINCA";"PM25_SINCA";25
"jue\,";18;"P3";"value";134,25
"jue\,";18;"SINCA";"PM25_SINCA";25
"jue\,";18;"P4";"value";137,667
"jue\,";18;"SINCA";"PM25_SINCA";25
"jue\,";18;"P5";"value";141,117
"jue\,";18;"SINCA";"PM25_SINCA";25
"jue\,";19;"P1";"value";124,767
"jue\,";19;"SINCA";"PM25_SINCA";18
"jue\,";19;"P2";"value";126,55
"jue\,";19;"SINCA";"PM25_SINCA";18
"jue\,";19;"P3";"value";125,167
"jue\,";19;"SINCA";"PM25_SINCA";18
"jue\,";19;"P4";"value";128,75
"jue\,";19;"SINCA";"PM25_SINCA";18
"jue\,";19;"P5";"value";132,45
"jue\,";19;"SINCA";"PM25_SINCA";18
"jue\,";20;"P1";"value";126,333
"jue\,";20;"SINCA";"PM25_SINCA";24
"jue\,";20;"P2";"value";127,383
"jue\,";20;"SINCA";"PM25_SINCA";24
"jue\,";20;"P3";"value";126,067
"jue\,";20;"SINCA";"PM25_SINCA";24
"jue\,";20;"P4";"value";129,8
"jue\,";20;"SINCA";"PM25_SINCA";24
"jue\,";20;"P5";"value";133,633
"jue\,";20;"SINCA";"PM25_SINCA";24
"jue\,";21;"P1";"value";123,183
"jue\,";21;"SINCA";"PM25_SINCA";18
"jue\,";21;"P2";"value";124,05
"jue\,";21;"SINCA";"PM25_SINCA";18
"jue\,";21;"P3";"value";123,15
"jue\,";21;"SINCA";"PM25_SINCA";18
"jue\,";21;"P4";"value";127
"jue\,";21;"SINCA";"PM25_SINCA";18
"jue\,";21;"P5";"value";131,3
"jue\,";21;"SINCA";"PM25_SINCA";18
"jue\,";22;"P1";"value";110,05
"jue\,";22;"SINCA";"PM25_SINCA";10
"jue\,";22;"P2";"value";110,567
"jue\,";22;"SINCA";"PM25_SINCA";10
"jue\,";22;"P3";"value";110,033
"jue\,";22;"SINCA";"PM25_SINCA";10
"jue\,";22;"P4";"value";114
"jue\,";22;"SINCA";"PM25_SINCA";10
"jue\,";22;"P5";"value";116,55
"jue\,";22;"SINCA";"PM25_SINCA";10
"jue\,";23;"P1";"value";104,933
"jue\,";23;"SINCA";"PM25_SINCA";10
"jue\,";23;"P2";"value";105,85
"jue\,";23;"SINCA";"PM25_SINCA";10
"jue\,";23;"P3";"value";105,983
"jue\,";23;"SINCA";"PM25_SINCA";10
"jue\,";23;"P4";"value";108,1
"jue\,";23;"SINCA";"PM25_SINCA";10
"jue\,";23;"P5";"value";110,933
"jue\,";23;"SINCA";"PM25_SINCA";10
"vie\,";0;"P1";"value";99,533
"vie\,";0;"SINCA";"PM25_SINCA";9
"vie\,";0;"P2";"value";100,083
"vie\,";0;"SINCA";"PM25_SINCA";9
"vie\,";0;"P3";"value";100,917
"vie\,";0;"SINCA";"PM25_SINCA";9
"vie\,";0;"P4";"value";103,167
"vie\,";0;"SINCA";"PM25_SINCA";9
"vie\,";0;"P5";"value";104,55
"vie\,";0;"SINCA";"PM25_SINCA";9
"vie\,";1;"P1";"value";99,2
"vie\,";1;"SINCA";"PM25_SINCA";5
"vie\,";1;"P2";"value";99,817
"vie\,";1;"SINCA";"PM25_SINCA";5
"vie\,";1;"P3";"value";100,833
"vie\,";1;"SINCA";"PM25_SINCA";5
"vie\,";1;"P4";"value";102,867
"vie\,";1;"SINCA";"PM25_SINCA";5
"vie\,";1;"P5";"value";104,383
"vie\,";1;"SINCA";"PM25_SINCA";5
"vie\,";2;"P1";"value";98,867
"vie\,";2;"SINCA";"PM25_SINCA";3
"vie\,";2;"P2";"value";99,6
"vie\,";2;"SINCA";"PM25_SINCA";3
"vie\,";2;"P3";"value";100,467
"vie\,";2;"SINCA";"PM25_SINCA";3
"vie\,";2;"P4";"value";102,617
"vie\,";2;"SINCA";"PM25_SINCA";3
"vie\,";2;"P5";"value";104,117
"vie\,";2;"SINCA";"PM25_SINCA";3
"vie\,";3;"P1";"value";98
"vie\,";3;"SINCA";"PM25_SINCA";2
"vie\,";3;"P2";"value";99,017
"vie\,";3;"SINCA";"PM25_SINCA";2
