date;hour;wday;variable;sensor;value;variable_SINCA;sensor_SINCA;value_SINCA
07-08-2025 21:00;21;jue\,;PM25;P3;154,283;PM25;SINCA;40
07-08-2025 21:00;21;jue\,;PM25;P4;165,283;PM25;SINCA;40
07-08-2025 21:00;21;jue\,;PM25;P5;163,117;PM25;SINCA;40
07-08-2025 22:00;22;jue\,;PM25;P1;157,733;PM25;SINCA;32
07-08-2025 22:00;22;jue\,;PM25;P2;161,033;PM25;SINCA;32
07-08-2025 22:00;22;jue\,;PM25;P3;154,5;PM25;SINCA;32
07-08-2025 22:00;22;jue\,;PM25;P4;166,35;PM25;SINCA;32
07-08-2025 22:00;22;jue\,;PM25;P5;163,95;PM25;SINCA;32
07-08-2025 23:00;23;jue\,;PM25;P1;158,017;PM25;SINCA;34
07-08-2025 23:00;23;jue\,;PM25;P2;161,133;PM25;SINCA;34
07-08-2025 23:00;23;jue\,;PM25;P3;154,6;PM25;SINCA;34
07-08-2025 23:00;23;jue\,;PM25;P4;166,983;PM25;SINCA;34
07-08-2025 23:00;23;jue\,;PM25;P5;163,767;PM25;SINCA;34
08-08-2025;0;vie\,;PM25;P1;158,383;PM25;SINCA;30
08-08-2025;0;vie\,;PM25;P2;161,483;PM25;SINCA;30
08-08-2025;0;vie\,;PM25;P3;154,933;PM25;SINCA;30
08-08-2025;0;vie\,;PM25;P4;168,85;PM25;SINCA;30
08-08-2025;0;vie\,;PM25;P5;164,733;PM25;SINCA;30
08-08-2025 1:00;1;vie\,;PM25;P1;156,5;PM25;SINCA;30
08-08-2025 1:00;1;vie\,;PM25;P2;160,1;PM25;SINCA;30
08-08-2025 1:00;1;vie\,;PM25;P3;153,833;PM25;SINCA;30
08-08-2025 1:00;1;vie\,;PM25;P4;166,667;PM25;SINCA;30
08-08-2025 1:00;1;vie\,;PM25;P5;163,467;PM25;SINCA;30
08-08-2025 2:00;2;vie\,;PM25;P1;151,6;PM25;SINCA;23
08-08-2025 2:00;2;vie\,;PM25;P2;154,783;PM25;SINCA;23
08-08-2025 2:00;2;vie\,;PM25;P3;149,233;PM25;SINCA;23
08-08-2025 2:00;2;vie\,;PM25;P4;160,05;PM25;SINCA;23
08-08-2025 2:00;2;vie\,;PM25;P5;158,833;PM25;SINCA;23
08-08-2025 3:00;3;vie\,;PM25;P1;147,05;PM25;SINCA;20
08-08-2025 3:00;3;vie\,;PM25;P2;149,6;PM25;SINCA;20
08-08-2025 3:00;3;vie\,;PM25;P3;144,433;PM25;SINCA;20
08-08-2025 3:00;3;vie\,;PM25;P4;156,45;PM25;SINCA;20
08-08-2025 3:00;3;vie\,;PM25;P5;153,8;PM25;SINCA;20
08-08-2025 4:00;4;vie\,;PM25;P1;149,017;PM25;SINCA;21
08-08-2025 4:00;4;vie\,;PM25;P2;151,617;PM25;SINCA;21
08-08-2025 4:00;4;vie\,;PM25;P3;146,3;PM25;SINCA;21
08-08-2025 4:00;4;vie\,;PM25;P4;158,233;PM25;SINCA;21
08-08-2025 4:00;4;vie\,;PM25;P5;156,55;PM25;SINCA;21
08-08-2025 5:00;5;vie\,;PM25;P1;139,75;PM25;SINCA;20
08-08-2025 5:00;5;vie\,;PM25;P2;141,75;PM25;SINCA;20
08-08-2025 5:00;5;vie\,;PM25;P3;137,317;PM25;SINCA;20
08-08-2025 5:00;5;vie\,;PM25;P4;149,45;PM25;SINCA;20
08-08-2025 5:00;5;vie\,;PM25;P5;147,45;PM25;SINCA;20
08-08-2025 6:00;6;vie\,;PM25;P1;129,183;PM25;SINCA;12
08-08-2025 6:00;6;vie\,;PM25;P2;130,333;PM25;SINCA;12
08-08-2025 6:00;6;vie\,;PM25;P3;126,35;PM25;SINCA;12
08-08-2025 6:00;6;vie\,;PM25;P4;138,8;PM25;SINCA;12
08-08-2025 6:00;6;vie\,;PM25;P5;137,283;PM25;SINCA;12
08-08-2025 7:00;7;vie\,;PM25;P1;112,817;PM25;SINCA;9
08-08-2025 7:00;7;vie\,;PM25;P2;112,683;PM25;SINCA;9
08-08-2025 7:00;7;vie\,;PM25;P3;111,017;PM25;SINCA;9
08-08-2025 7:00;7;vie\,;PM25;P4;123,533;PM25;SINCA;9
08-08-2025 7:00;7;vie\,;PM25;P5;120,617;PM25;SINCA;9
08-08-2025 8:00;8;vie\,;PM25;P1;108,333;PM25;SINCA;10
08-08-2025 8:00;8;vie\,;PM25;P2;109;PM25;SINCA;10
08-08-2025 8:00;8;vie\,;PM25;P3;109,117;PM25;SINCA;10
08-08-2025 8:00;8;vie\,;PM25;P4;112,167;PM25;SINCA;10
08-08-2025 8:00;8;vie\,;PM25;P5;115,2;PM25;SINCA;10
08-08-2025 9:00;9;vie\,;PM25;P1;118,633;PM25;SINCA;14
08-08-2025 9:00;9;vie\,;PM25;P2;120,8;PM25;SINCA;14
08-08-2025 9:00;9;vie\,;PM25;P3;120,05;PM25;SINCA;14
08-08-2025 9:00;9;vie\,;PM25;P4;122,517;PM25;SINCA;14
08-08-2025 9:00;9;vie\,;PM25;P5;125,6;PM25;SINCA;14
08-08-2025 10:00;10;vie\,;PM25;P1;126,5;PM25;SINCA;13
08-08-2025 10:00;10;vie\,;PM25;P2;128,433;PM25;SINCA;13
08-08-2025 10:00;10;vie\,;PM25;P3;127,6;PM25;SINCA;13
08-08-2025 10:00;10;vie\,;PM25;P4;131,133;PM25;SINCA;13
08-08-2025 10:00;10;vie\,;PM25;P5;133,8;PM25;SINCA;13
08-08-2025 11:00;11;vie\,;PM25;P1;127,65;PM25;SINCA;13
08-08-2025 11:00;11;vie\,;PM25;P2;130,417;PM25;SINCA;13
08-08-2025 11:00;11;vie\,;PM25;P3;129,433;PM25;SINCA;13
08-08-2025 11:00;11;vie\,;PM25;P4;132,6;PM25;SINCA;13
08-08-2025 11:00;11;vie\,;PM25;P5;135,8;PM25;SINCA;13
08-08-2025 12:00;12;vie\,;PM25;P1;128,15;PM25;SINCA;18
08-08-2025 12:00;12;vie\,;PM25;P2;129,65;PM25;SINCA;18
08-08-2025 12:00;12;vie\,;PM25;P3;128,733;PM25;SINCA;18
08-08-2025 12:00;12;vie\,;PM25;P4;134,233;PM25;SINCA;18
08-08-2025 12:00;12;vie\,;PM25;P5;135,85;PM25;SINCA;18
08-08-2025 13:00;13;vie\,;PM25;P1;132,05;PM25;SINCA;18
08-08-2025 13:00;13;vie\,;PM25;P2;134,783;PM25;SINCA;18
08-08-2025 13:00;13;vie\,;PM25;P3;133,5;PM25;SINCA;18
08-08-2025 13:00;13;vie\,;PM25;P4;138,233;PM25;SINCA;18
08-08-2025 13:00;13;vie\,;PM25;P5;140,417;PM25;SINCA;18
08-08-2025 14:00;14;vie\,;PM25;P1;128,4;PM25;SINCA;18
08-08-2025 14:00;14;vie\,;PM25;P2;130,2;PM25;SINCA;18
08-08-2025 14:00;14;vie\,;PM25;P3;129,167;PM25;SINCA;18
08-08-2025 14:00;14;vie\,;PM25;P4;134,933;PM25;SINCA;18
08-08-2025 14:00;14;vie\,;PM25;P5;136,067;PM25;SINCA;18
08-08-2025 15:00;15;vie\,;PM25;P1;132,6;PM25;SINCA;21
08-08-2025 15:00;15;vie\,;PM25;P2;134,933;PM25;SINCA;21
08-08-2025 15:00;15;vie\,;PM25;P3;133,267;PM25;SINCA;21
08-08-2025 15:00;15;vie\,;PM25;P4;141,617;PM25;SINCA;21
08-08-2025 15:00;15;vie\,;PM25;P5;141,1;PM25;SINCA;21
08-08-2025 16:00;16;vie\,;PM25;P1;138,033;PM25;SINCA;33
08-08-2025 16:00;16;vie\,;PM25;P2;141,1;PM25;SINCA;33
08-08-2025 16:00;16;vie\,;PM25;P3;139,083;PM25;SINCA;33
08-08-2025 16:00;16;vie\,;PM25;P4;149,1;PM25;SINCA;33
08-08-2025 16:00;16;vie\,;PM25;P5;147,033;PM25;SINCA;33
08-08-2025 17:00;17;vie\,;PM25;P1;138,567;PM25;SINCA;35
08-08-2025 17:00;17;vie\,;PM25;P2;141,517;PM25;SINCA;35
08-08-2025 17:00;17;vie\,;PM25;P3;139,067;PM25;SINCA;35
08-08-2025 17:00;17;vie\,;PM25;P4;149,65;PM25;SINCA;35
08-08-2025 17:00;17;vie\,;PM25;P5;146,95;PM25;SINCA;35
08-08-2025 18:00;18;vie\,;PM25;P1;135,217;PM25;SINCA;28
08-08-2025 18:00;18;vie\,;PM25;P2;137,167;PM25;SINCA;28
08-08-2025 18:00;18;vie\,;PM25;P3;134,3;PM25;SINCA;28
08-08-2025 18:00;18;vie\,;PM25;P4;143,733;PM25;SINCA;28
08-08-2025 18:00;18;vie\,;PM25;P5;142,367;PM25;SINCA;28
08-08-2025 19:00;19;vie\,;PM25;P1;124,083;PM25;SINCA;15
08-08-2025 19:00;19;vie\,;PM25;P2;125,667;PM25;SINCA;15
08-08-2025 19:00;19;vie\,;PM25;P3;124,2;PM25;SINCA;15
08-08-2025 19:00;19;vie\,;PM25;P4;132,1;PM25;SINCA;15
08-08-2025 19:00;19;vie\,;PM25;P5;131,483;PM25;SINCA;15
08-08-2025 20:00;20;vie\,;PM25;P1;122,417;PM25;SINCA;19
08-08-2025 20:00;20;vie\,;PM25;P2;123,767;PM25;SINCA;19
08-08-2025 20:00;20;vie\,;PM25;P3;121,95;PM25;SINCA;19
08-08-2025 20:00;20;vie\,;PM25;P4;130,167;PM25;SINCA;19
08-08-2025 20:00;20;vie\,;PM25;P5;129,9;PM25;SINCA;19
08-08-2025 21:00;21;vie\,;PM25;P1;129,65;PM25;SINCA;22
08-08-2025 21:00;21;vie\,;PM25;P2;131;PM25;SINCA;22
08-08-2025 21:00;21;vie\,;PM25;P3;128,883;PM25;SINCA;22
08-08-2025 21:00;21;vie\,;PM25;P4;138,267;PM25;SINCA;22
08-08-2025 21:00;21;vie\,;PM25;P5;137,583;PM25;SINCA;22
08-08-2025 22:00;22;vie\,;PM25;P1;130,55;PM25;SINCA;20
08-08-2025 22:00;22;vie\,;PM25;P2;132,05;PM25;SINCA;20
08-08-2025 22:00;22;vie\,;PM25;P3;129,417;PM25;SINCA;20
08-08-2025 22:00;22;vie\,;PM25;P4;138,8;PM25;SINCA;20
08-08-2025 22:00;22;vie\,;PM25;P5;138,6;PM25;SINCA;20
08-08-2025 23:00;23;vie\,;PM25;P1;125,867;PM25;SINCA;18
08-08-2025 23:00;23;vie\,;PM25;P2;126,983;PM25;SINCA;18
08-08-2025 23:00;23;vie\,;PM25;P3;124,967;PM25;SINCA;18
08-08-2025 23:00;23;vie\,;PM25;P4;134,6;PM25;SINCA;18
08-08-2025 23:00;23;vie\,;PM25;P5;133,25;PM25;SINCA;18
09-08-2025;0;sáb\,;PM25;P1;123,05;PM25;SINCA;18
09-08-2025;0;sáb\,;PM25;P2;124,133;PM25;SINCA;18
09-08-2025;0;sáb\,;PM25;P3;122,2;PM25;SINCA;18
09-08-2025;0;sáb\,;PM25;P4;132,133;PM25;SINCA;18
09-08-2025;0;sáb\,;PM25;P5;130,333;PM25;SINCA;18
09-08-2025 1:00;1;sáb\,;PM25;P1;122,017;PM25;SINCA;13
09-08-2025 1:00;1;sáb\,;PM25;P2;123,017;PM25;SINCA;13
09-08-2025 1:00;1;sáb\,;PM25;P3;120,433;PM25;SINCA;13
09-08-2025 1:00;1;sáb\,;PM25;P4;130,3;PM25;SINCA;13
09-08-2025 1:00;1;sáb\,;PM25;P5;129,033;PM25;SINCA;13
09-08-2025 2:00;2;sáb\,;PM25;P1;118,383;PM25;SINCA;13
09-08-2025 2:00;2;sáb\,;PM25;P2;118,85;PM25;SINCA;13
09-08-2025 2:00;2;sáb\,;PM25;P3;117,317;PM25;SINCA;13
09-08-2025 2:00;2;sáb\,;PM25;P4;127,033;PM25;SINCA;13
09-08-2025 2:00;2;sáb\,;PM25;P5;126,3;PM25;SINCA;13
09-08-2025 3:00;3;sáb\,;PM25;P1;111,083;PM25;SINCA;13
09-08-2025 3:00;3;sáb\,;PM25;P2;111,433;PM25;SINCA;13
09-08-2025 3:00;3;sáb\,;PM25;P3;110,383;PM25;SINCA;13
09-08-2025 3:00;3;sáb\,;PM25;P4;121,867;PM25;SINCA;13
09-08-2025 3:00;3;sáb\,;PM25;P5;119,267;PM25;SINCA;13
09-08-2025 4:00;4;sáb\,;PM25;P1;135,8;PM25;SINCA;19
09-08-2025 4:00;4;sáb\,;PM25;P2;139,2;PM25;SINCA;19
09-08-2025 4:00;4;sáb\,;PM25;P3;135,383;PM25;SINCA;19
09-08-2025 4:00;4;sáb\,;PM25;P4;146,1;PM25;SINCA;19
09-08-2025 4:00;4;sáb\,;PM25;P5;143,817;PM25;SINCA;19
09-08-2025 5:00;5;sáb\,;PM25;P1;150;PM25;SINCA;20
09-08-2025 5:00;5;sáb\,;PM25;P2;153,383;PM25;SINCA;20
09-08-2025 5:00;5;sáb\,;PM25;P3;146,733;PM25;SINCA;20
09-08-2025 5:00;5;sáb\,;PM25;P4;159,633;PM25;SINCA;20
09-08-2025 5:00;5;sáb\,;PM25;P5;157,733;PM25;SINCA;20
09-08-2025 6:00;6;sáb\,;PM25;P1;148,117;PM25;SINCA;26
09-08-2025 6:00;6;sáb\,;PM25;P2;150,917;PM25;SINCA;26
09-08-2025 6:00;6;sáb\,;PM25;P3;144,483;PM25;SINCA;26
09-08-2025 6:00;6;sáb\,;PM25;P4;156,533;PM25;SINCA;26
09-08-2025 6:00;6;sáb\,;PM25;P5;154,417;PM25;SINCA;26
09-08-2025 7:00;7;sáb\,;PM25;P1;146,367;PM25;SINCA;18
09-08-2025 7:00;7;sáb\,;PM25;P2;149,1;PM25;SINCA;18
09-08-2025 7:00;7;sáb\,;PM25;P3;143,683;PM25;SINCA;18
09-08-2025 7:00;7;sáb\,;PM25;P4;155,283;PM25;SINCA;18
09-08-2025 7:00;7;sáb\,;PM25;P5;153,533;PM25;SINCA;18
09-08-2025 8:00;8;sáb\,;PM25;P1;148,283;PM25;SINCA;23
09-08-2025 8:00;8;sáb\,;PM25;P2;151,25;PM25;SINCA;23
09-08-2025 8:00;8;sáb\,;PM25;P3;145,7;PM25;SINCA;23
09-08-2025 8:00;8;sáb\,;PM25;P4;156,333;PM25;SINCA;23
09-08-2025 8:00;8;sáb\,;PM25;P5;155,2;PM25;SINCA;23
09-08-2025 9:00;9;sáb\,;PM25;P1;146,333;PM25;SINCA;21
09-08-2025 9:00;9;sáb\,;PM25;P2;150,1;PM25;SINCA;21
09-08-2025 9:00;9;sáb\,;PM25;P3;144,683;PM25;SINCA;21
09-08-2025 9:00;9;sáb\,;PM25;P4;153,75;PM25;SINCA;21
09-08-2025 9:00;9;sáb\,;PM25;P5;153,917;PM25;SINCA;21
09-08-2025 10:00;10;sáb\,;PM25;P1;139,95;PM25;SINCA;17
09-08-2025 10:00;10;sáb\,;PM25;P2;143,117;PM25;SINCA;17
09-08-2025 10:00;10;sáb\,;PM25;P3;139,55;PM25;SINCA;17
09-08-2025 10:00;10;sáb\,;PM25;P4;146,833;PM25;SINCA;17
09-08-2025 10:00;10;sáb\,;PM25;P5;148,25;PM25;SINCA;17
09-08-2025 11:00;11;sáb\,;PM25;P1;138,183;PM25;SINCA;22
09-08-2025 11:00;11;sáb\,;PM25;P2;140,817;PM25;SINCA;22
09-08-2025 11:00;11;sáb\,;PM25;P3;137,717;PM25;SINCA;22
09-08-2025 11:00;11;sáb\,;PM25;P4;145,583;PM25;SINCA;22
09-08-2025 11:00;11;sáb\,;PM25;P5;146,9;PM25;SINCA;22
09-08-2025 12:00;12;sáb\,;PM25;P1;139,75;PM25;SINCA;25
09-08-2025 12:00;12;sáb\,;PM25;P2;142,933;PM25;SINCA;25
09-08-2025 12:00;12;sáb\,;PM25;P3;140,65;PM25;SINCA;25
09-08-2025 12:00;12;sáb\,;PM25;P4;146,833;PM25;SINCA;25
09-08-2025 12:00;12;sáb\,;PM25;P5;148,533;PM25;SINCA;25
09-08-2025 13:00;13;sáb\,;PM25;P1;143,533;PM25;SINCA;26
09-08-2025 13:00;13;sáb\,;PM25;P2;147,067;PM25;SINCA;26
09-08-2025 13:00;13;sáb\,;PM25;P3;144,767;PM25;SINCA;26
09-08-2025 13:00;13;sáb\,;PM25;P4;151,517;PM25;SINCA;26
09-08-2025 13:00;13;sáb\,;PM25;P5;153,133;PM25;SINCA;26
09-08-2025 14:00;14;sáb\,;PM25;P1;144,583;PM25;SINCA;34
09-08-2025 14:00;14;sáb\,;PM25;P2;148,917;PM25;SINCA;34
09-08-2025 14:00;14;sáb\,;PM25;P3;146,883;PM25;SINCA;34
09-08-2025 14:00;14;sáb\,;PM25;P4;153,3;PM25;SINCA;34
09-08-2025 14:00;14;sáb\,;PM25;P5;154,45;PM25;SINCA;34
09-08-2025 15:00;15;sáb\,;PM25;P1;148,167;PM25;SINCA;38
09-08-2025 15:00;15;sáb\,;PM25;P2;152,5;PM25;SINCA;38
09-08-2025 15:00;15;sáb\,;PM25;P3;149,967;PM25;SINCA;38
09-08-2025 15:00;15;sáb\,;PM25;P4;158,633;PM25;SINCA;38
09-08-2025 15:00;15;sáb\,;PM25;P5;158,217;PM25;SINCA;38
09-08-2025 16:00;16;sáb\,;PM25;P1;153,083;PM25;SINCA;37
09-08-2025 16:00;16;sáb\,;PM25;P2;157,933;PM25;SINCA;37
09-08-2025 16:00;16;sáb\,;PM25;P3;153,483;PM25;SINCA;37
09-08-2025 16:00;16;sáb\,;PM25;P4;168,667;PM25;SINCA;37
09-08-2025 16:00;16;sáb\,;PM25;P5;163,5;PM25;SINCA;37
09-08-2025 17:00;17;sáb\,;PM25;P1;156,55;PM25;SINCA;38
09-08-2025 17:00;17;sáb\,;PM25;P2;160,8;PM25;SINCA;38
09-08-2025 17:00;17;sáb\,;PM25;P3;155,017;PM25;SINCA;38
09-08-2025 17:00;17;sáb\,;PM25;P4;176,1;PM25;SINCA;38
09-08-2025 17:00;17;sáb\,;PM25;P5;165,783;PM25;SINCA;38
09-08-2025 18:00;18;sáb\,;PM25;P1;155,467;PM25;SINCA;37
09-08-2025 18:00;18;sáb\,;PM25;P2;159,85;PM25;SINCA;37
09-08-2025 18:00;18;sáb\,;PM25;P3;153,65;PM25;SINCA;37
09-08-2025 18:00;18;sáb\,;PM25;P4;174,05;PM25;SINCA;37
09-08-2025 18:00;18;sáb\,;PM25;P5;163,817;PM25;SINCA;37
09-08-2025 19:00;19;sáb\,;PM25;P1;155,317;PM25;SINCA;41
09-08-2025 19:00;19;sáb\,;PM25;P2;160,217;PM25;SINCA;41
09-08-2025 19:00;19;sáb\,;PM25;P3;153,683;PM25;SINCA;41
09-08-2025 19:00;19;sáb\,;PM25;P4;174,183;PM25;SINCA;41
09-08-2025 19:00;19;sáb\,;PM25;P5;163,683;PM25;SINCA;41
09-08-2025 20:00;20;sáb\,;PM25;P1;154,45;PM25;SINCA;35
09-08-2025 20:00;20;sáb\,;PM25;P2;158,917;PM25;SINCA;35
09-08-2025 20:00;20;sáb\,;PM25;P3;152,9;PM25;SINCA;35
09-08-2025 20:00;20;sáb\,;PM25;P4;172,2;PM25;SINCA;35
09-08-2025 20:00;20;sáb\,;PM25;P5;163,283;PM25;SINCA;35
09-08-2025 21:00;21;sáb\,;PM25;P1;155,067;PM25;SINCA;37
09-08-2025 21:00;21;sáb\,;PM25;P2;159,933;PM25;SINCA;37
09-08-2025 21:00;21;sáb\,;PM25;P3;153,517;PM25;SINCA;37
09-08-2025 21:00;21;sáb\,;PM25;P4;173,1;PM25;SINCA;37
09-08-2025 21:00;21;sáb\,;PM25;P5;163,533;PM25;SINCA;37
09-08-2025 22:00;22;sáb\,;PM25;P1;155,4;PM25;SINCA;38
09-08-2025 22:00;22;sáb\,;PM25;P2;159,733;PM25;SINCA;38
09-08-2025 22:00;22;sáb\,;PM25;P3;153,6;PM25;SINCA;38
09-08-2025 22:00;22;sáb\,;PM25;P4;174,05;PM25;SINCA;38
09-08-2025 22:00;22;sáb\,;PM25;P5;163,383;PM25;SINCA;38
09-08-2025 23:00;23;sáb\,;PM25;P1;155,317;PM25;SINCA;35
09-08-2025 23:00;23;sáb\,;PM25;P2;158,983;PM25;SINCA;35
09-08-2025 23:00;23;sáb\,;PM25;P3;152,7;PM25;SINCA;35
09-08-2025 23:00;23;sáb\,;PM25;P4;171,8;PM25;SINCA;35
09-08-2025 23:00;23;sáb\,;PM25;P5;162,75;PM25;SINCA;35
10-08-2025;0;dom\,;PM25;P1;154,35;PM25;SINCA;32
10-08-2025;0;dom\,;PM25;P2;157,5;PM25;SINCA;32
10-08-2025;0;dom\,;PM25;P3;150,883;PM25;SINCA;32
10-08-2025;0;dom\,;PM25;P4;168,417;PM25;SINCA;32
10-08-2025;0;dom\,;PM25;P5;161,25;PM25;SINCA;32
10-08-2025 1:00;1;dom\,;PM25;P1;155,917;PM25;SINCA;30
10-08-2025 1:00;1;dom\,;PM25;P2;159,267;PM25;SINCA;30
10-08-2025 1:00;1;dom\,;PM25;P3;152,317;PM25;SINCA;30
10-08-2025 1:00;1;dom\,;PM25;P4;171,317;PM25;SINCA;30
10-08-2025 1:00;1;dom\,;PM25;P5;162,983;PM25;SINCA;30
10-08-2025 2:00;2;dom\,;PM25;P1;153,9;PM25;SINCA;31
10-08-2025 2:00;2;dom\,;PM25;P2;157,5;PM25;SINCA;31
10-08-2025 2:00;2;dom\,;PM25;P3;150,483;PM25;SINCA;31
10-08-2025 2:00;2;dom\,;PM25;P4;169,233;PM25;SINCA;31
10-08-2025 2:00;2;dom\,;PM25;P5;161,75;PM25;SINCA;31
10-08-2025 3:00;3;dom\,;PM25;P1;151,733;PM25;SINCA;23
10-08-2025 3:00;3;dom\,;PM25;P2;154,983;PM25;SINCA;23
10-08-2025 3:00;3;dom\,;PM25;P3;147,5;PM25;SINCA;23
10-08-2025 3:00;3;dom\,;PM25;P4;164,883;PM25;SINCA;23
10-08-2025 3:00;3;dom\,;PM25;P5;158,4;PM25;SINCA;23
10-08-2025 4:00;4;dom\,;PM25;P1;147,317;PM25;SINCA;18
10-08-2025 4:00;4;dom\,;PM25;P2;150,1;PM25;SINCA;18
10-08-2025 4:00;4;dom\,;PM25;P3;143,4;PM25;SINCA;18
10-08-2025 4:00;4;dom\,;PM25;P4;160,2;PM25;SINCA;18
10-08-2025 4:00;4;dom\,;PM25;P5;153,85;PM25;SINCA;18
10-08-2025 5:00;5;dom\,;PM25;P1;145,467;PM25;SINCA;20
10-08-2025 5:00;5;dom\,;PM25;P2;147,517;PM25;SINCA;20
10-08-2025 5:00;5;dom\,;PM25;P3;142,65;PM25;SINCA;20
10-08-2025 5:00;5;dom\,;PM25;P4;159,3;PM25;SINCA;20
10-08-2025 5:00;5;dom\,;PM25;P5;153,317;PM25;SINCA;20
10-08-2025 6:00;6;dom\,;PM25;P1;132,983;PM25;SINCA;15
10-08-2025 6:00;6;dom\,;PM25;P2;134,367;PM25;SINCA;15
10-08-2025 6:00;6;dom\,;PM25;P3;129,8;PM25;SINCA;15
10-08-2025 6:00;6;dom\,;PM25;P4;145,783;PM25;SINCA;15
10-08-2025 6:00;6;dom\,;PM25;P5;140,667;PM25;SINCA;15
10-08-2025 7:00;7;dom\,;PM25;P1;148,15;PM25;SINCA;26
10-08-2025 7:00;7;dom\,;PM25;P2;151,15;PM25;SINCA;26
10-08-2025 7:00;7;dom\,;PM25;P3;144,917;PM25;SINCA;26
10-08-2025 7:00;7;dom\,;PM25;P4;161,983;PM25;SINCA;26
10-08-2025 7:00;7;dom\,;PM25;P5;155,967;PM25;SINCA;26
10-08-2025 8:00;8;dom\,;PM25;P1;148,167;PM25;SINCA;31
10-08-2025 8:00;8;dom\,;PM25;P2;151,167;PM25;SINCA;31
10-08-2025 8:00;8;dom\,;PM25;P3;146,8;PM25;SINCA;31
10-08-2025 8:00;8;dom\,;PM25;P4;160,183;PM25;SINCA;31
10-08-2025 8:00;8;dom\,;PM25;P5;157,55;PM25;SINCA;31
10-08-2025 9:00;9;dom\,;PM25;P1;143,883;PM25;SINCA;29
10-08-2025 9:00;9;dom\,;PM25;P2;146,833;PM25;SINCA;29
10-08-2025 9:00;9;dom\,;PM25;P3;143,183;PM25;SINCA;29
10-08-2025 9:00;9;dom\,;PM25;P4;152,567;PM25;SINCA;29
10-08-2025 9:00;9;dom\,;PM25;P5;152;PM25;SINCA;29
10-08-2025 10:00;10;dom\,;PM25;P1;130,783;PM25;SINCA;15
10-08-2025 10:00;10;dom\,;PM25;P2;133,267;PM25;SINCA;15
10-08-2025 10:00;10;dom\,;PM25;P3;130,917;PM25;SINCA;15
10-08-2025 10:00;10;dom\,;PM25;P4;138,2;PM25;SINCA;15
10-08-2025 10:00;10;dom\,;PM25;P5;138,483;PM25;SINCA;15
10-08-2025 11:00;11;dom\,;PM25;P1;148,917;PM25;SINCA;41
10-08-2025 11:00;11;dom\,;PM25;P2;153,917;PM25;SINCA;41
10-08-2025 11:00;11;dom\,;PM25;P3;151,3;PM25;SINCA;41
10-08-2025 11:00;11;dom\,;PM25;P4;162,517;PM25;SINCA;41
10-08-2025 11:00;11;dom\,;PM25;P5;161,133;PM25;SINCA;41
10-08-2025 12:00;12;dom\,;PM25;P1;146,05;PM25;SINCA;39
10-08-2025 12:00;12;dom\,;PM25;P2;149,617;PM25;SINCA;39
10-08-2025 12:00;12;dom\,;PM25;P3;148,583;PM25;SINCA;39
10-08-2025 12:00;12;dom\,;PM25;P4;153,983;PM25;SINCA;39
10-08-2025 12:00;12;dom\,;PM25;P5;156;PM25;SINCA;39
10-08-2025 13:00;13;dom\,;PM25;P1;146,167;PM25;SINCA;32
10-08-2025 13:00;13;dom\,;PM25;P2;149,133;PM25;SINCA;32
10-08-2025 13:00;13;dom\,;PM25;P3;148,383;PM25;SINCA;32
10-08-2025 13:00;13;dom\,;PM25;P4;154,133;PM25;SINCA;32
10-08-2025 13:00;13;dom\,;PM25;P5;155,983;PM25;SINCA;32
10-08-2025 14:00;14;dom\,;PM25;P1;146,217;PM25;SINCA;30
10-08-2025 14:00;14;dom\,;PM25;P2;149,35;PM25;SINCA;30
10-08-2025 14:00;14;dom\,;PM25;P3;148,533;PM25;SINCA;30
10-08-2025 14:00;14;dom\,;PM25;P4;154,55;PM25;SINCA;30
10-08-2025 14:00;14;dom\,;PM25;P5;156,017;PM25;SINCA;30
10-08-2025 15:00;15;dom\,;PM25;P1;147,6;PM25;SINCA;43
10-08-2025 15:00;15;dom\,;PM25;P2;150,65;PM25;SINCA;43
10-08-2025 15:00;15;dom\,;PM25;P3;149,233;PM25;SINCA;43
10-08-2025 15:00;15;dom\,;PM25;P4;160,183;PM25;SINCA;43
10-08-2025 15:00;15;dom\,;PM25;P5;158,6;PM25;SINCA;43
10-08-2025 16:00;16;dom\,;PM25;P1;148,367;PM25;SINCA;38
10-08-2025 16:00;16;dom\,;PM25;P2;151,617;PM25;SINCA;38
10-08-2025 16:00;16;dom\,;PM25;P3;149,267;PM25;SINCA;38
10-08-2025 16:00;16;dom\,;PM25;P4;163,833;PM25;SINCA;38
10-08-2025 16:00;16;dom\,;PM25;P5;160,017;PM25;SINCA;38
10-08-2025 17:00;17;dom\,;PM25;P1;152,333;PM25;SINCA;38
10-08-2025 17:00;17;dom\,;PM25;P2;156,35;PM25;SINCA;38
10-08-2025 17:00;17;dom\,;PM25;P3;152,9;PM25;SINCA;38
10-08-2025 17:00;17;dom\,;PM25;P4;170,567;PM25;SINCA;38
10-08-2025 17:00;17;dom\,;PM25;P5;165,25;PM25;SINCA;38
10-08-2025 18:00;18;dom\,;PM25;P1;160,967;PM25;SINCA;51
10-08-2025 18:00;18;dom\,;PM25;P2;166,583;PM25;SINCA;51
10-08-2025 18:00;18;dom\,;PM25;P3;161,45;PM25;SINCA;51
10-08-2025 18:00;18;dom\,;PM25;P4;184,617;PM25;SINCA;51
