"sensor";"referencia";"predicho";"error";"error_abs";"Clasificacion"
"PM25_P4";74;59,3258910517929;-14,6741089482071;14,6741089482071;"Calibrados"
"PM25_P4";76;64,3256123868001;-11,6743876131999;11,6743876131999;"Calibrados"
"PM25_P4";78;66,8067240992974;-11,1932759007026;11,1932759007026;"Calibrados"
"PM25_P4";66;59,0418159759402;-6,95818402405977;6,95818402405977;"Calibrados"
"PM25_P4";51;50,1031096391598;-0,896890360840167;0,896890360840167;"Calibrados"
"PM25_P4";43;42,2626375456259;-0,7373624543741;0,7373624543741;"Calibrados"
"PM25_P4";31;30,6530573456786;-0,346942654321388;0,346942654321388;"Calibrados"
"PM25_P4";17;23,2483564185027;6,24835641850266;6,24835641850266;"Calibrados"
"PM25_P4";17;22,5478272814499;5,54782728144995;5,54782728144995;"Calibrados"
"PM25_P4";14;18,1065975455692;4,10659754556918;4,10659754556918;"Calibrados"
"PM25_P4";11;9,84001283825621;-1,15998716174379;1,15998716174379;"Calibrados"
"PM25_P4";6;3,80796267760041;-2,19203732239959;2,19203732239959;"Calibrados"
"PM25_P4";4;2,8517659722803;-1,1482340277197;1,1482340277197;"Calibrados"
"PM25_P4";3;2,17964434281286;-0,820355657187143;0,820355657187143;"Calibrados"
"PM25_P4";3;2,26486686556867;-0,735133134431329;0,735133134431329;"Calibrados"
"PM25_P4";7;2,35008938832446;-4,64991061167554;4,64991061167554;"Calibrados"
"PM25_P4";5;2,28361582057494;-2,71638417942506;2,71638417942506;"Calibrados"
"PM25_P4";6;2,38758729833702;-3,61241270166298;3,61241270166298;"Calibrados"
"PM25_P4";11;7,09414315506422;-3,90585684493578;3,90585684493578;"Calibrados"
"PM25_P4";7;6,27941583751873;-0,720584162481266;0,720584162481266;"Calibrados"
"PM25_P4";15;13,0784687029768;-1,92153129702324;1,92153129702324;"Calibrados"
"PM25_P4";30;24,7352053655156;-5,26479463448441;5,26479463448441;"Calibrados"
"PM25_P4";36;32,3859153083799;-3,61408469162006;3,61408469162006;"Calibrados"
"PM25_P4";44;33,7403852700455;-10,2596147299545;10,2596147299545;"Calibrados"
"PM25_P4";48;35,0846285289804;-12,9153714710196;12,9153714710196;"Calibrados"
"PM25_P4";39;30,5871519280808;-8,41284807191922;8,41284807191922;"Calibrados"
"PM25_P4";25;26,2214861623768;1,2214861623768;1,2214861623768;"Calibrados"
"PM25_P4";29;27,7651501245603;-1,23484987543973;1,23484987543973;"Calibrados"
"PM25_P4";26;27,1305264051054;1,13052640510538;1,13052640510538;"Calibrados"
"PM25_P4";30;27,7554915719813;-2,24450842801874;2,24450842801874;"Calibrados"
"PM25_P4";24;24,1670552138102;0,167055213810237;0,167055213810237;"Calibrados"
"PM25_P4";15;17,6708263792112;2,67082637921116;2,67082637921116;"Calibrados"
"PM25_P4";12;12,0461398773281;0,046139877328109;0,046139877328109;"Calibrados"
"PM25_P4";15;11,392767202867;-3,60723279713304;3,60723279713304;"Calibrados"
"PM25_P4";6;4,22498488895216;-1,77501511104784;1,77501511104784;"Calibrados"
"PM25_P4";6;3,84602873776468;-2,15397126223532;2,15397126223532;"Calibrados"
"PM25_P4";4;3,04095997279818;-0,959040027201816;0,959040027201816;"Calibrados"
"PM25_P4";2;2,27395726799595;0,273957267995954;0,273957267995954;"Calibrados"
"PM25_P4";5;2,16998579023387;-2,83001420976613;2,83001420976613;"Calibrados"
"PM25_P4";3;2,2364593579834;-0,763540642016601;0,763540642016601;"Calibrados"
"PM25_P4";12;2,89892243487185;-9,10107756512815;9,10107756512815;"Calibrados"
"PM25_P4";15;12,9080236574651;-2,09197634253486;2,09197634253486;"Calibrados"
"PM25_P4";37;28,7213468298804;-8,27865317011962;8,27865317011962;"Calibrados"
"PM25_P4";36;31,0700795570303;-4,92992044296967;4,92992044296967;"Calibrados"
"PM25_P4";38;31,0604210044513;-6,93957899554866;6,93957899554866;"Calibrados"
"PM25_P4";49;37,8782228249156;-11,1217771750844;11,1217771750844;"Calibrados"
"PM25_P4";64;48,5878531845616;-15,4121468154384;15,4121468154384;"Calibrados"
"PM25_P4";71;56,4851402932661;-14,5148597067339;14,5148597067339;"Calibrados"
"PM25_P4";73;57,8771081649443;-15,1228918350557;15,1228918350557;"Calibrados"
"PM25_P4";67;57,6782556118474;-9,32174438815263;9,32174438815263;"Calibrados"
"PM25_P4";68;61,1252225822438;-6,87477741775621;6,87477741775621;"Calibrados"
"PM25_P4";65;56,4095763230893;-8,59042367691068;8,59042367691068;"Calibrados"
"PM25_P4";54;44,2983195391862;-9,70168046081381;9,70168046081381;"Calibrados"
"PM25_P4";49;40,9558921967036;-8,04410780329643;8,04410780329643;"Calibrados"
"PM25_P4";30;31,2405246025419;1,24052460254195;1,24052460254195;"Calibrados"
"PM25_P4";24;27,4055110785308;3,40551107853077;3,40551107853077;"Calibrados"
"PM25_P4";25;26,9600813595938;1,96008135959378;1,96008135959378;"Calibrados"
"PM25_P4";25;28,7310053824594;3,73100538245938;3,73100538245938;"Calibrados"
"PM25_P4";32;33,5318741643696;1,53187416436965;1,53187416436965;"Calibrados"
"PM25_P4";25;32,6796489368116;7,67964893681161;7,67964893681161;"Calibrados"
"PM25_P4";25;33,6267552397044;8,62675523970444;8,62675523970444;"Calibrados"
"PM25_P4";28;32,8785014899085;4,87850148990849;4,87850148990849;"Calibrados"
"PM25_P4";23;33,3898366264433;10,3898366264433;10,3898366264433;"Calibrados"
"PM25_P4";24;31,0888285120366;7,08882851203661;7,08882851203661;"Calibrados"
"PM25_P4";24;28,0588837529919;4,05888375299194;4,05888375299194;"Calibrados"
"PM25_P4";46;40,8041961061982;-5,19580389380176;5,19580389380176;"Calibrados"
"PM25_P4";49;45,3397387672621;-3,66026123273789;3,66026123273789;"Calibrados"
"PM25_P4";51;42,0728753949563;-8,92712460504369;8,92712460504369;"Calibrados"
"PM25_P4";82;65,9448403191603;-16,0551596808397;16,0551596808397;"Calibrados"
"PM25_P4";95;76,0010980043452;-18,9989019956548;18,9989019956548;"Calibrados"
"PM25_P4";106;86,7203869165702;-19,2796130834298;19,2796130834298;"Calibrados"
"PM25_P4";105;92,4962013588069;-12,5037986411931;12,5037986411931;"Calibrados"
"PM25_P4";86;90,0156577964613;4,01565779646128;4,01565779646128;"Calibrados"
"PM25_P4";74;88,2918902361872;14,2918902361872;14,2918902361872;"Calibrados"
"PM25_P4";77;95,4414917452474;18,4414917452474;18,4414917452474;"Calibrados"
"PM25_P4";76;93,0836686156702;17,0836686156702;17,0836686156702;"Calibrados"
"PM25_P4";76;94,011457813405;18,011457813405;18,011457813405;"Calibrados"
"PM25_P4";81;91,7201082515774;10,7201082515774;10,7201082515774;"Calibrados"
"PM25_P4";78;88,1595112508399;10,1595112508399;10,1595112508399;"Calibrados"
"PM25_P4";84;84,4477863097487;0,44778630974875;0,44778630974875;"Calibrados"
"PM25_P4";72;87,1368409777702;15,1368409777702;15,1368409777702;"Calibrados"
"PM25_P4";73;77,1754643679202;4,17546436792017;4,17546436792017;"Calibrados"
"PM25_P4";73;73,6245259197617;0,62452591976168;0,62452591976168;"Calibrados"
"PM25_P4";63;67,4123721610153;4,41237216101527;4,41237216101527;"Calibrados"
"PM25_P4";63;65,6511066907287;2,65110669072868;2,65110669072868;"Calibrados"
"PM25_P4";60;67,3368081908385;7,33680819083847;7,33680819083847;"Calibrados"
"PM25_P4";52;67,5356607439354;15,5356607439354;15,5356607439354;"Calibrados"
"PM25_P4";65;69,6190673502389;4,61906735023891;4,61906735023891;"Calibrados"
"PM25_P4";71;69,2401111990514;-1,75988880094857;1,75988880094857;"Calibrados"
"PM25_P4";73;66,4658340082742;-6,53416599172584;6,53416599172584;"Calibrados"
"PM25_P4";80;60,9735264917385;-19,0264735082615;19,0264735082615;"Calibrados"
"PM25_P4";78;57,5833745365126;-20,4166254634874;20,4166254634874;"Calibrados"
"PM25_P4";83;65,3579412124487;-17,6420587875513;17,6420587875513;"Calibrados"
"PM25_P4";82;67,9617733577144;-14,0382266422856;14,0382266422856;"Calibrados"
"PM25_P4";84;72,3365295258456;-11,6634704741544;11,6634704741544;"Calibrados"
"PM25_P4";84;75,2153463445367;-8,7846536554633;8,7846536554633;"Calibrados"
"PM25_P4";85;79,1446727937309;-5,85532720626907;5,85532720626907;"Calibrados"
"PM25_P4";86;83,9080436656287;-2,09195633437133;2,09195633437133;"Calibrados"
"PM25_P4";83;83,4722724992706;0,472272499270645;0,472272499270645;"Calibrados"
"PM25_P4";86;84,6557292652729;-1,34427073472708;1,34427073472708;"Calibrados"
"PM25_P4";82;85,4795469852457;3,47954698524569;3,47954698524569;"Calibrados"
"PM25_P4";87;86,4647193483028;-0,535280651697235;0,535280651697235;"Calibrados"
"PM25_P4";82;86,805609439326;4,80560943932599;4,80560943932599;"Calibrados"
"PM25_P4";76;83,8887265604707;7,88872656047067;7,88872656047067;"Calibrados"
"PM25_P4";76;85,2716040297215;9,27160402972152;9,27160402972152;"Calibrados"
"PM25_P4";77;84,2676827116582;7,26768271165815;7,26768271165815;"Calibrados"
"PM25_P4";76;80,129845156788;4,12984515678804;4,12984515678804;"Calibrados"
"PM25_P4";68;82,2604082256831;14,2604082256831;14,2604082256831;"Calibrados"
"PM25_P4";55;67,0430745624068;12,0430745624068;12,0430745624068;"Calibrados"
"PM25_P4";39;44,8477207358853;5,84772073588527;5,84772073588527;"Calibrados"
"PM25_P4";54;58,4168508090643;4,41685080906435;4,41685080906435;"Calibrados"
"PM25_P4";47;54,1085682086826;7,10856820868262;7,10856820868262;"Calibrados"
"PM25_P4";46;48,2469630935384;2,24696309353843;2,24696309353843;"Calibrados"
"PM25_P4";62;52,7256907394318;-9,27430926056822;9,27430926056822;"Calibrados"
"PM25_P4";59;51,608707541179;-7,39129245882096;7,39129245882096;"Calibrados"
"PM25_P4";47;47,1203213427067;0,120321342706696;0,120321342706696;"Calibrados"
"PM25_P4";96;80,5650481729943;-15,4349518270057;15,4349518270057;"Calibrados"
"PM25_P4";101;82,6581133318769;-18,3418866681231;18,3418866681231;"Calibrados"
"PM25_P4";91;73,2552283211532;-17,7447716788468;17,7447716788468;"Calibrados"
"PM25_P4";54;47,0350988199509;-6,96490118004909;6,96490118004909;"Calibrados"
"PM25_P4";56;50,4814976401956;-5,51850235980441;5,51850235980441;"Calibrados"
"PM25_P4";78;73,9654160107849;-4,03458398921512;4,03458398921512;"Calibrados"
"PM25_P4";69;74,8267316407702;5,82673164077022;5,82673164077022;"Calibrados"
"PM25_P4";72;73,8233784728585;1,82337847285854;1,82337847285854;"Calibrados"
"PM25_P4";64;68,7287760625166;4,7287760625166;4,7287760625166;"Calibrados"
"PM25_P4";47;54,5346808224616;7,53468082246163;7,53468082246163;"Calibrados"
"PM25_P4";47;50,1690150567577;3,16901505675767;3,16901505675767;"Calibrados"
"PM25_P4";43;43,2000852959397;0,200085295939736;0,200085295939736;"Calibrados"
"PM25_P4";31;36,5998849835786;5,59988498357858;5,59988498357858;"Calibrados"
"PM25_P4";30;40,2928609696634;10,2928609696634;10,2928609696634;"Calibrados"
"PM25_P4";32;40,8513525687898;8,85135256878979;8,85135256878979;"Calibrados"
"PM25_P4";29;36,4010324304817;7,40103243048171;7,40103243048171;"Calibrados"
"PM25_P4";35;38,5787519619683;3,57875196196834;3,57875196196834;"Calibrados"
"PM25_P4";31;39,8479994008781;8,84799940087812;8,84799940087812;"Calibrados"
"PM25_P4";30;37,3197312257893;7,31973122578928;7,31973122578928;"Calibrados"
"PM25_P4";29;33,7494756724728;4,7494756724728;4,7494756724728;"Calibrados"
"PM25_P4";31;28,5224942767835;-2,47750572321649;2,47750572321649;"Calibrados"
"PM25_P4";29;31,4768750656514;2,47687506565136;2,47687506565136;"Calibrados"
"PM25_P4";43;37,2435991054608;-5,75640089453925;5,75640089453925;"Calibrados"
"PM25_P4";33;27,4430089885433;-5,55699101145667;5,55699101145667;"Calibrados"
"PM25_P4";21;24,0437666308902;3,04376663089017;3,04376663089017;"Calibrados"
"PM25_P4";53;37,698119226825;-15,301880773175;15,301880773175;"Calibrados"
"PM25_P4";57;45,2545162445063;-11,7454837554937;11,7454837554937;"Calibrados"
"PM25_P4";68;50,0650435789956;-17,9349564210044;17,9349564210044;"Calibrados"
"PM25_P4";61;51,6746129587769;-9,32538704122313;9,32538704122313;"Calibrados"
"PM25_P4";67;57,9339231801148;-9,0660768198852;9,0660768198852;"Calibrados"
"PM25_P4";60;57,9339231801148;-2,0660768198852;2,0660768198852;"Calibrados"
"PM25_P4";51;48,3793420788858;-2,62065792111422;2,62065792111422;"Calibrados"
"PM25_P4";42;41,4479102280804;-0,55208977191959;0,55208977191959;"Calibrados"
"PM25_P4";36;34,3840993919277;-1,61590060807232;1,61590060807232;"Calibrados"
"PM25_P4";21;28,1060402155835;7,10604021558348;7,10604021558348;"Calibrados"
"PM25_P4";18;21,5439059633866;3,54390596338659;3,54390596338659;"Calibrados"
"PM25_P4";11;12,8892747024589;1,88927470245887;1,88927470245887;"Calibrados"
"PM25_P4";8;7,51059721626424;-0,489402783735756;0,489402783735756;"Calibrados"
"PM25_P4";10;6,55440051094412;-3,44559948905588;3,44559948905588;"Calibrados"
"PM25_P4";7;5,79648820856917;-1,20351179143083;1,20351179143083;"Calibrados"
"PM25_P4";6;4,08294735102582;-1,91705264897418;1,91705264897418;"Calibrados"
"PM25_P4";4;3,2966275410656;-0,703372458934403;0,703372458934403;"Calibrados"
"PM25_P4";5;2,61484735901917;-2,38515264098083;2,38515264098083;"Calibrados"
"PM25_P4";8;2,8517659722803;-5,1482340277197;5,1482340277197;"Calibrados"
"PM25_P4";16;4,08294735102582;-11,9170526489742;11,9170526489742;"Calibrados"
"PM25_P4";3;2,33077228316649;-0,669227716833511;0,669227716833511;"Calibrados"
"PM25_P4";14;7,16970712524103;-6,83029287475897;6,83029287475897;"Calibrados"
"PM25_P4";25;14,7261041429223;-10,2738958570777;10,2738958570777;"Calibrados"
"PM25_P4";8;8,71337108742448;0,713371087424484;0,713371087424484;"Calibrados"
"PM25_P4";20;16,9890461971647;-3,01095380283527;3,01095380283527;"Calibrados"
"PM25_P4";28;26,3351161927179;-1,66488380728213;1,66488380728213;"Calibrados"
"PM25_P4";36;29,0054219057331;-6,99457809426693;6,99457809426693;"Calibrados"
"PM25_P4";43;29,8860546408764;-13,1139453591236;13,1139453591236;"Calibrados"
"PM25_P4";25;22,4341972511089;-2,56580274889111;2,56580274889111;"Calibrados"
"PM25_P4";18;17,3680023483522;-0,631997651647787;0,631997651647787;"Calibrados"
"PM25_P4";24;17,9645600076428;-6,03543999235716;6,03543999235716;"Calibrados"
"PM25_P4";18;16,3737395828678;-1,62626041713217;1,62626041713217;"Calibrados"
"PM25_P4";10;8,98778761069817;-1,01221238930183;1,01221238930183;"Calibrados"
"PM25_P4";10;5,63570171563656;-4,36429828436344;4,36429828436344;"Calibrados"
"PM25_P4";9;2,83301701727402;-6,16698298272598;6,16698298272598;"Calibrados"
"PM25_P4";5;2,66257197176242;-2,33742802823758;2,33742802823758;"Calibrados"
"PM25_P4";3;2,52053443383608;-0,479465566163917;0,479465566163917;"Calibrados"
"PM25_P4";2;2,16998579023387;0,169985790233874;0,169985790233874;"Calibrados"
"PM25_P4";1;2,16998579023387;1,16998579023387;1,16998579023387;"Calibrados"
"PM25_P4";2;2,16998579023387;0,169985790233874;0,169985790233874;"Calibrados"
"PM25_P4";2;2,16998579023387;0,169985790233874;0,169985790233874;"Calibrados"
"PM25_P4";2;2,16998579023387;0,169985790233874;0,169985790233874;"Calibrados"
"PM25_P4";10;2,71938698693295;-7,28061301306705;7,28061301306705;"Calibrados"
"PM25_P4";15;5,0675515639312;-9,9324484360688;9,9324484360688;"Calibrados"
"PM25_P4";13;3,12618249555399;-9,87381750444601;9,87381750444601;"Calibrados"
"PM25_P4";27;14,4988440822401;-12,5011559177599;12,5011559177599;"Calibrados"
"PM25_P4";30;22,3296576231951;-7,6703423768049;7,6703423768049;"Calibrados"
"PM25_P4";36;27,727084064396;-8,272915935604;8,272915935604;"Calibrados"
"PM25_P4";42;24,7636128731008;-17,2363871268992;17,2363871268992;"Calibrados"
"PM25_P4";25;16,5157771207942;-8,48422287920584;8,48422287920584;"Calibrados"
"PM25_P4";38;24,8959918584482;-13,1040081415518;13,1040081415518;"Calibrados"
"PM25_P4";47;2,16998579023387;-44,8300142097661;44,8300142097661;"Calibrados"
"PM25_P4";39;2,16998579023387;-36,8300142097661;36,8300142097661;"Calibrados"
"PM25_P4";32;2,16998579023387;-29,8300142097661;29,8300142097661;"Calibrados"
"PM25_P4";28;2,16998579023387;-25,8300142097661;25,8300142097661;"Calibrados"
"PM25_P4";31;2,16998579023387;-28,8300142097661;28,8300142097661;"Calibrados"
"PM25_P4";28;2,16998579023387;-25,8300142097661;25,8300142097661;"Calibrados"
"PM25_P4";19;2,16998579023387;-16,8300142097661;16,8300142097661;"Calibrados"
"PM25_P4";22;2,16998579023387;-19,8300142097661;19,8300142097661;"Calibrados"
"PM25_P4";16;2,16998579023387;-13,8300142097661;13,8300142097661;"Calibrados"
"PM25_P4";24;2,16998579023387;-21,8300142097661;21,8300142097661;"Calibrados"
"PM25_P4";15;2,16998579023387;-12,8300142097661;12,8300142097661;"Calibrados"
"PM25_P4";15;2,16998579023387;-12,8300142097661;12,8300142097661;"Calibrados"
"PM25_P4";13;2,16998579023387;-10,8300142097661;10,8300142097661;"Calibrados"
"PM25_P4";11;2,16998579023387;-8,83001420976613;8,83001420976613;"Calibrados"
"PM25_P4";11;2,16998579023387;-8,83001420976613;8,83001420976613;"Calibrados"
"PM25_P4";8;9,03948927450336;1,03948927450336;1,03948927450336;"Calibrados"
"PM25_P4";10;9,92523536101202;-0,074764638987979;0,074764638987979;"Calibrados"
"PM25_P4";9;8,89290653536337;-0,107093464636627;0,107093464636627;"Calibrados"
"PM25_P4";15;18,627591234683;3,62759123468299;3,62759123468299;"Calibrados"
"PM25_P4";26;24,2329606314081;-1,76703936859194;1,76703936859194;"Calibrados"
"PM25_P4";31;28,0111591402487;-2,98884085975131;2,98884085975131;"Calibrados"
"PM25_P4";23;24,4414717370839;1,44147173708391;1,44147173708391;"Calibrados"
"PM25_P4";39;35,6340297256795;-3,36597027432052;3,36597027432052;"Calibrados"
"PM25_P4";65;49,1088468736755;-15,8911531263245;15,8911531263245;"Calibrados"
"PM25_P4";55;49,3361069343576;-5,66389306564241;5,66389306564241;"Calibrados"
"PM25_P4";55;45,5295009179317;-9,47049908206829;9,47049908206829;"Calibrados"
"PM25_P4";67;50,1599246543304;-16,8400753456696;16,8400753456696;"Calibrados"
"PM25_P4";59;49,9133474884902;-9,08665251150976;9,08665251150976;"Calibrados"
"PM25_P4";49;44,2886609866072;-4,7113390133928;4,7113390133928;"Calibrados"
"PM25_P4";49;41,0217976143014;-7,9782023856986;7,9782023856986;"Calibrados"
"PM25_P4";34;32,518862443879;-1,48113755612101;1,48113755612101;"Calibrados"
"PM25_P4";31;27,8032161847245;-3,19678381527549;3,19678381527549;"Calibrados"
"PM25_P4";21;23,7880990626228;2,78809906262276;2,78809906262276;"Calibrados"
"PM25_P4";20;21,4870909482161;1,48709094821606;1,48709094821606;"Calibrados"
"PM25_P4";13;16,8663257643964;3,86632576439637;3,86632576439637;"Calibrados"
"PM25_P4";13;15,9095609089246;2,90956090892455;2,90956090892455;"Calibrados"
"PM25_P4";16;18,9872302807125;2,98723028071247;2,98723028071247;"Calibrados"
"PM25_P4";12;12,3302149531808;0,330214953180793;0,330214953180793;"Calibrados"
"PM25_P4";11;12,1790870128272;1,17908701282717;1,17908701282717;"Calibrados"
"PM25_P4";6;6,49758549577358;0,497585495773585;0,497585495773585;"Calibrados"
"PM25_P4";5;4,8874479658406;-0,1125520341594;0,1125520341594;"Calibrados"
"PM25_P4";5;6,18510291233564;1,18510291233564;1,18510291233564;"Calibrados"
"PM25_P4";8;9,99170892876153;1,99170892876153;1,99170892876153;"Calibrados"
"PM25_P4";12;15,1618753092803;3,1618753092803;3,1618753092803;"Calibrados"
"PM25_P4";10;11,6580933237134;1,65809332371335;1,65809332371335;"Calibrados"
"PM25_P4";16;20,5593017504812;4,5593017504812;4,5593017504812;"Calibrados"
"PM25_P4";33;28,5037453217772;-4,49625467822278;4,49625467822278;"Calibrados"
"PM25_P4";36;28,0588837529919;-7,94111624700806;7,94111624700806;"Calibrados"
"PM25_P4";50;35,8896972939469;-14,1103027060531;14,1103027060531;"Calibrados"
"PM25_P4";47;32,5944264140558;-14,4055735859442;14,4055735859442;"Calibrados"
"PM25_P4";43;32,3671663533737;-10,6328336466263;10,6328336466263;"Calibrados"
"PM25_P4";51;36,0698008920375;-14,9301991079625;14,9301991079625;"Calibrados"
"PM25_P4";42;36,6186339385849;-5,38136606141513;5,38136606141513;"Calibrados"
"PM25_P4";44;36,2493363399764;-7,75066366002361;7,75066366002361;"Calibrados"
"PM25_P4";35;31,6950447239062;-3,30495527609377;3,30495527609377;"Calibrados"
"PM25_P4";36;33,2193915809317;-2,78060841906829;2,78060841906829;"Calibrados"
"PM25_P4";36;32,7461225045611;-3,25387749543885;3,25387749543885;"Calibrados"
"PM25_P4";28;29,2519990715732;1,25199907157319;1,25199907157319;"Calibrados"
"PM25_P4";25;28,7122564274531;3,71225642745311;3,71225642745311;"Calibrados"
"PM25_P4";26;24,8391768432777;-1,16082315672232;1,16082315672232;"Calibrados"
"PM25_P4";28;27,4430089885433;-0,556991011456667;0,556991011456667;"Calibrados"
"PM25_P4";27;24,8959918584482;-2,10400814155179;2,10400814155179;"Calibrados"
"PM25_P4";23;24,1005816460607;1,1005816460607;1,1005816460607;"Calibrados"
"PM25_P4";26;23,7596915550375;-2,24030844496252;2,24030844496252;"Calibrados"
"PM25_P4";29;23,7216254948732;-5,27837450512677;5,27837450512677;"Calibrados"
"PM25_P4";42;36,1641138172206;-5,83588618277943;5,83588618277943;"Calibrados"
"PM25_P4";44;34,5448858848603;-9,45511411513969;9,45511411513969;"Calibrados"
"PM25_P4";45;34,0432093009045;-10,9567906990955;10,9567906990955;"Calibrados"
"PM25_P4";48;37,4521102111366;-10,5478897888634;10,5478897888634;"Calibrados"
"PM25_P4";55;41,618355273592;-13,381644726408;13,381644726408;"Calibrados"
"PM25_P4";50;41,8933399470174;-8,10666005298258;8,10666005298258;"Calibrados"
"PM25_P4";47;37,9731039002504;-9,02689609974957;9,02689609974957;"Calibrados"
"PM25_P4";60;45,8607324563759;-14,1392675436241;14,1392675436241;"Calibrados"
"PM25_P4";55;44,1659405538388;-10,8340594461612;10,8340594461612;"Calibrados"
"PM25_P4";50;42,5370540688996;-7,46294593110041;7,46294593110041;"Calibrados"
"PM25_P4";53;44,9232847060621;-8,07671529393792;8,07671529393792;"Calibrados"
