Fecha;Hora;PM25_P1;Rhum_P1;Temp_P1;PM25_P2;Rhum_P2;Temp_P2;PM25_P3;Rhum_P3;Temp_P3;PM25_P4;Rhum_P4;Temp_P4;PM25_P5;Rhum_P5;Temp_P5;PM25_Sinca;Temp_Sinca;Rhum_Sinca
250701;2100;48,833;45,15;13;51,183;48,15;13;46,75;54,2;12,983;50,083;58,467;12,35;51,467;57,717;13;37;11,05;57,1667
250701;2200;42,55;42,35;12,967;44,667;45,55;12,833;40,8;52,017;12,75;44,583;56,117;12,617;45,9;56,133;12,783;31;11,5083;51,4167
250701;2300;39,083;49,333;11,167;40,467;52,917;11,133;36,633;58,917;11;41,083;63,633;10,383;41,517;61,983;11,2;29;9,48334;62,0833
250702;0;31,333;53,167;10;31,617;57,067;9,933;28,65;62,5;9,483;33,983;66,883;9;34,367;65,383;9,883;19;8,98334;62,0833
250702;100;21,067;49,9;10;20,15;53,75;9,883;16,65;59,567;9,283;22,867;63,75;9,117;23,433;62,867;9,633;13;8,75833;59
250702;200;11,433;51,583;9,017;10,633;55,733;9;8,85;61,45;8,85;14,333;65,633;8,217;14,95;64,367;9;9;8,30833;59,6667
250702;300;5,883;50,5;9,1;5,617;54,25;9,183;4,183;60,167;8,717;6,017;64,7;8,383;6,783;63,45;8,717;8;8,05;60,25
250702;400;4,65;54,717;8,283;3,867;58,867;8,017;3,1;64,467;8;4,233;68,7;7,8;5,117;67,333;8;6;7,225;65,4167
250702;500;2,233;53,683;8,65;1,683;57,883;8,217;1,183;63,333;8,017;2,05;67,367;7,767;2,467;66,1;8,233;6;7,73333;61,8333
250702;600;0,55;52,767;8,767;0,3;56,667;8,667;0,133;62,633;8,35;0,433;67,05;7,817;0,867;65,733;8,4;3;7,60833;62,4167
250702;700;0,483;54,867;8;0,4;58,867;8;0,217;64,267;7,75;0,3;68,8;7,267;0,767;66,95;7,983;5;7,19167;63,9167
250702;800;2,617;50,867;9,467;2,05;54,667;9,3;1,85;60,767;8,783;1,2;64,95;8,55;2,9;63,75;9,15;8;7,73333;61,6667
250702;900;4,15;40,183;14,35;3,817;43,067;14,217;3,683;49,95;13,367;2,017;54,083;13,217;4,617;54,133;13,417;10;11,0417;50,8333
250702;1000;19,133;28,617;18,7;19,483;30,733;18,55;17,883;38,433;17,833;19,567;42,9;17,45;21,383;43,383;17,833;17;15,475;34,5
250702;1100;13,217;14,117;31,233;13,95;14,233;30,767;12,65;27;26,867;13,233;30,85;28,233;15,05;32,583;27,483;13;18,5333;29
250702;1200;31,883;10,35;37,133;33,283;10,15;35,983;30,967;25,7;29,217;33,85;29,567;31,1;34,767;31,783;29,617;19;18,8417;30,9167
250702;1300;35,85;9,067;38,6;37,533;8,05;38,383;35,333;24,667;30,3;38,55;29,133;31,4;39,033;31,133;30,3;25;19,9;28,6667
250702;1400;39,9;9,917;37,3;41,7;7,867;38,633;39,417;25,85;29,483;43,517;30,2;30,483;43,4;32,233;29,517;34;20,4583;28,5833
250702;1500;43,8;15,2;29,683;45,383;13,917;31;43,283;29,067;26,033;48,917;33,7;26,017;47,717;34,933;26,1;34;20,3;29,0833
250702;1600;44,333;20,383;25,317;46,25;19,183;27,05;44,1;33,4;23,067;49,433;37,883;22,917;48,133;38,867;23,05;37;19,3;31,8333
250702;1700;45,017;34,8;18,167;46,717;37,1;17,933;43,317;45,667;17,717;48,933;50,433;17,25;48,283;49,817;18,033;35;15,6083;47
250702;1800;47,317;48,833;14,05;49,167;51,633;13,967;44,933;57,35;13,933;49,817;62,05;13,4;49,817;60,6;14,25;39;12,9167;58,6667
250702;1900;40,4;50,633;12,533;41,733;53,833;12,5;38,283;59,55;12,45;43,233;64,4;11,833;43,283;62,533;12,55;30;11,725;59,6667
250702;2000;37,783;54,483;11,283;38,95;58,033;11,233;35,383;63,55;11,1;39,683;68,267;10,45;40,15;66,283;11,217;19;10,175;64,9167
250702;2100;33,533;53,85;10,883;34,383;57,6;10,85;31,283;63,05;10,467;35,25;67,25;10;36,633;65,783;10,733;22;10,1833;61
250702;2200;22,467;51,55;10,367;22,367;55,067;10,35;19,667;60,417;10,217;23,55;64,917;9,65;24,633;63,667;10,383;16;9,69167;58,8333
250702;2300;8,533;49,767;10;7,983;53,467;10;6,8;59,183;10;8,933;63,383;9,133;9,967;62,133;10;9;9,75;55,3333
250703;0;1,633;45,733;10,233;1,383;49,383;10;1,233;55,383;10;1,333;59,7;9,767;1,917;58,467;10,183;9;10,2417;49,9167
250703;100;0,383;46,817;10;0,217;50,3;9,967;0,233;56,45;9,5;0,333;60,8;9,233;0,7;59,7;9,95;4;9,36667;53,4167
250703;200;0,017;43,733;10,233;0;47,383;10,05;0;53,517;9,967;0;57,867;9,5;0;56,9;10,2;1;9,51668;50,3333
250703;300;0;45,483;9,6;0;48,967;9,5;0;55,067;9,2;0;59,417;8,717;0;58,283;9,483;1;9,23334;50,8333
250703;400;0;37,267;11,317;0;40,317;11,283;0;47,017;10,8;0;50,933;10,6;0;50,867;11,283;1;11,1917;40,4167
250703;500;0;35,833;11,383;0;39,15;11,15;0;46,883;10,983;0;51,283;10,6;0;50,817;11,117;1;10,1333;43,8333
250703;600;0;38,15;10,25;0;41,65;10,133;0;48,667;9,883;0;52,883;9,5;0;52,417;10,15;1;9,80833;43,8333
250703;700;0;39,983;9,983;0;43,617;9,65;0;50,467;9,183;0;54,65;9,1;0;53,95;9,283;3;9,20833;46
250703;800;0,05;32,4;11,867;0;35,333;11,883;0,017;43,2;11,45;0;47,4;11,05;0,033;47,567;11,617;2;11,1;37,6667
250703;900;1,867;26,983;16,533;1,717;29,05;16,6;1,533;37,05;16,117;0,867;41,517;15,9;2,15;41,683;16,317;7;14,0833;33,3333
250703;1000;4,283;22,65;20,6;4,1;24,367;20,667;3,8;33,417;19,717;1,65;38,083;19,35;4,267;38,733;19,767;17;18,0917;27,5833
250703;1100;4,6;11,817;34,4;4,6;11,5;33,683;4,283;24,3;29,867;3,317;28,383;31,4;5,1;30,317;30,25;12;20,9167;25,1667
250703;1200;29,083;8,15;40,85;30,367;7,183;39,75;28,35;23;32,45;29,383;26,967;34,4;31,8;29,383;32,633;24;21,1833;26,1667
250703;1300;24,667;5,033;47,6;26,133;2,483;48,133;23,6;19,8;36,517;24,683;24,717;38,383;27,2;27,15;36,033;20;23,075;22,5833
250703;1400;24,817;6,583;43,067;26,033;3,183;46,283;23,817;22,3;33,4;24,9;26,883;34,817;27,467;29,067;33,567;18;23,4833;23,8333
250703;1500;28,017;10,567;36,083;29,167;6,2;41,4;26,733;24,783;30,967;29,55;29,717;31,2;30,6;31,7;30,467;24;23,2083;25,1667
250703;1600;33,783;22,8;27;35,317;21,933;28,283;33,35;35,4;25,1;36,517;39,867;24,9;36,9;40,817;25,133;32;21,6333;34,0833
250703;1700;33,167;39,183;19,517;33,917;41;19,433;31,633;48,783;19,367;34,05;53,55;18,833;35,367;53;19,5;26;17,425;51
250703;1800;33,433;53,5;15,283;34,283;56,233;15,133;31,767;61,617;15,05;32,7;66,567;14,467;34,883;64,083;15,417;26;13,9417;64
250703;1900;29,017;54,533;13,283;29,3;57,567;13,267;26,983;62,767;13,117;28,633;67,4;12,617;31,233;65,5;13,267;24;12,9083;60,6667
250703;2000;22,517;46,917;14;22,45;49,833;13,85;20,4;55,45;13,383;22,133;59,483;13,267;24,817;58,817;13,783;23;13,3667;51,8333
250703;2100;24,017;45,483;13,45;24,067;48,817;13,317;22,5;54,9;12,933;23,75;59,133;12,567;26,433;58,45;13,233;22;12,7;51,5833
250703;2200;22,317;48,7;11,783;22,033;52,35;11,683;19,667;58,4;11,483;21,5;62,85;10,85;24,65;61,4;11,617;16;10,85;57
250703;2300;11,783;49,433;11,033;11,367;52,833;11,033;10,017;58,55;11,033;11,717;62,75;10,383;14,267;61,683;11,05;13;10,7833;55,0833
250704;0;5;42,233;12;4,883;45,433;11,95;4,083;51,6;11,9;4,783;55,567;11,65;5,483;55,283;11,933;9;11,375;48,1667
250704;100;4,617;47,283;10,467;4,283;50,817;10,233;3,35;57,15;10,217;4,333;61,45;9,867;5,2;60,317;10,3;6;9,52499;56,1667
250704;200;4,333;47,983;10,017;4,033;51,783;9,983;3,3;57,9;9,85;3,983;61,967;9,217;4,867;60,967;9,967;5;9,45833;54,9167
250704;300;1,767;46,983;9,883;1,467;50,833;9,7;1,083;56,75;9,383;1,383;60,817;9;2,2;59,883;9,9;4;9,31667;53,4167
250704;400;0,933;46,733;9,883;0,517;50,5;9,45;0,25;57,033;9,017;0,6;61,033;9;1,1;60,3;9,183;5;8,89168;53,9167
250704;500;0,1;45,167;9,283;0,067;49,017;9,15;0,017;55,367;8,933;0,05;59,567;8,6;0,15;58,433;9;4;8,63333;52,5
250704;600;0,117;49,75;8,1;0,133;53,867;8,05;0,067;59,383;7,833;0,083;63,717;7,433;0,3;62,167;8,133;5;7,075;59,9167
250704;700;2,55;47,667;8,583;2,167;51,467;8,5;1,833;57,533;7,967;1,55;61,483;7,783;2,867;60,533;8,45;6;8,08333;53,6667
250704;800;3,517;42,117;10,167;3,367;45,75;9,867;2,9;52,7;9,583;2,3;56,65;9,317;4,267;56,1;9,717;12;9,10001;49,0833
250704;900;1,85;31,383;15,483;1,817;33,6;15,533;1,767;41,433;14,783;0,583;45,333;14,467;2,267;46;14,833;7;13,1;37,25
250704;1000;1,033;23,767;20,05;0,917;25,367;20,133;0,833;33,983;19,4;0,1;38,417;19,267;1,2;39,083;19,517;4;18,05;27,4167
250704;1100;2,633;11,9;34;2,883;11,283;33,5;2,45;24,1;29,567;2,033;28,2;31;3,083;29,733;30,517;10;21,4333;23,5
250704;1200;13,067;7,117;40,233;13,5;6,117;39,15;12,117;21,45;32,433;12,367;25,667;34,233;14,967;27,667;32,967;10;21,7;22,8333
250704;1300;23,05;5,633;43,617;24,1;3,65;43,483;22,85;20,45;34,317;22,517;25,35;35,017;25,65;27,15;34,083;10;22,8;21,5833
250704;1400;35,317;8,033;37,45;36,55;5,933;39,317;34,733;23,2;30,45;37,267;27,667;31,2;38,917;29,367;30,667;22;22,6667;22,5
250704;1500;54,183;10,783;33,317;57,717;7,217;37,567;55,017;24,717;29,15;54,517;29,667;29,033;63,067;31,017;28,817;36;22,5667;23
250704;1600;44,3;17,2;27,35;46,45;16,017;28,933;44,4;30,117;25,217;47,8;34,767;25,033;48,3;35,583;25,383;40;21,5417;27,25
250704;1700;43,15;34,417;19,367;44,783;36,35;19,283;42,117;44,8;19,183;45,333;49,467;18,683;46,417;49,033;19,383;32;17,2583;45,9167
250704;1800;48,517;50,783;14,65;50,317;53,45;14,583;46,133;59,083;14,567;48,533;63,933;14,05;50,433;61,55;15;41;13,3083;62,1667
250704;1900;51,233;56,983;12,167;53,233;60,117;12,15;48,483;64,65;12,133;52,067;69,933;11,433;53,567;66,983;12,467;39;11,4333;66
250704;2000;48,1;58,15;11,033;50,217;61,583;11;45,633;66,083;11;49,5;70,85;10,467;51;68,367;11,033;37;10,8833;64,5833
250704;2100;47,583;57,033;10,85;49,667;60,85;10,7;45,333;65,85;10,483;48,6;70,583;9,883;50,317;68,217;10,717;34;9,64999;67,75
250704;2200;45,15;60,383;9,683;47,183;64,383;9,517;42,417;68,5;9,233;46,8;73,25;8,817;47,883;70,5;9,683;32;8,98334;68,5
250704;2300;43,417;63,9;8,233;45,35;67,917;8,15;40,533;71,5;8,183;45,017;76,1;7,55;45,95;73,067;8,4;28;7,56667;73,5
250705;0;32,55;66,417;6,917;32,917;70,233;6,833;28,917;73,25;6,917;34,567;77,833;6,4;34,5;75,017;7,267;23;6,10834;78,5
250705;100;33,35;70,583;5,95;33,083;72,767;5,85;28,017;75,983;6;36,467;80,333;5,283;35,2;78,55;6,017;14;5,06667;84,3333
250705;200;70,633;79,617;7,933;76,05;84,717;7,85;63,033;86,5;7,633;100,717;89,1;7,367;79,183;86,817;7,95;39;6,4;95,5
250705;300;67,1;75,967;9,483;72,067;81,65;9;61,883;84,417;8,85;92,25;87,133;8,433;75,267;85;9;35;6,375;98
250705;400;66,05;75,283;9;70,833;81,617;9;61,483;84,583;8,283;89,267;87,3;8;73,667;85,05;8,667;39;6,05;98,0833
250705;500;63,883;76,3;8,083;66,85;82,417;7,883;59,067;84,5;7,533;80,267;87,433;7,317;68,65;85,917;7,517;33;5,55833;98,5833
250705;600;66,867;81,35;8,167;73,25;87,267;7,917;62,533;88,4;7,717;94,383;90,283;7,433;76,75;89,15;7,717;38;6,35833;96,5
250705;700;65,633;78,167;9,417;69,9;83,733;9;60,717;86,1;9;90,233;88,8;8,7;73,333;86,933;9;38;6,74167;98
250705;800;62,5;75,733;10,367;66,183;81,267;9,983;58,25;83,65;9,483;84,633;86,683;9,367;68,167;84,65;9,533;37;7,00833;97,5833
250705;900;60,017;64,85;12,2;64,233;69,567;11,567;57,467;75,05;10,9;76,533;78,467;10,6;66,4;77,35;10,883;40;7,71667;89,25
250705;1000;59,683;57,15;14,717;62,85;61;14,4;57,017;68,25;12,983;77,6;72,267;12,817;68,75;72,267;12,733;46;8,5;85,0833
250705;1100;57,633;34,333;24,317;61,833;35,917;23,817;57,633;48,667;19,933;69,35;50,733;20,667;67,217;52,25;20,35;52;11,0417;72,4167
250705;1200;61,2;30,467;24,983;66,85;33,683;23,733;62,3;48,633;19,833;77,2;52,017;19,917;73,683;53,317;19,75;57;11,275;73,25
250705;1300;66,217;39,4;20,567;71,283;42,983;19,883;65,467;55,533;16,983;86,683;59,317;16,917;79,367;60;16,8;56;10,6083;76,5
250705;1400;68,283;36,967;21,95;73,9;38,5;21,833;67,95;53,95;17,817;89,5;57,5;17,85;82,5;58,3;17,783;60;11,0167;75,5
250705;1500;73,583;49,2;16,733;79,55;53,817;16,033;71,833;62,783;14,683;98,583;66,583;14,417;87,417;66,067;14,817;63;10,8833;76,1667
250705;1600;75,017;47,933;17,383;80,15;48,833;17,967;72,45;60,633;15,483;99,767;64,9;15,133;89,317;64,767;15,35;59;11,1583;74,75
250705;1700;79;59,3;13,617;84,833;64,017;12,9;75;69,4;12,567;107;73,317;12,433;93,15;72,15;12,633;65;10,525;77,3333
250705;1800;53,667;62,417;13;56,817;67,667;12;50,617;71,733;12;66,367;75,067;12;58,383;74,183;12;35;10,15;78,8333
250705;1900;48,5;62,8;13;50,983;67,983;12,267;45,65;72,033;12;55,783;75,517;12;51,883;74,433;12;35;10,1;79,25
250705;2000;48,217;62,917;13;50,467;68,033;12,667;45,25;72,267;12;54,917;75,95;12;51,067;74,483;12;28;10,0917;80,8333
250705;2100;32,817;71,417;11,517;34,667;77,45;11,2;29,2;80,067;10,833;37,633;82,967;10,65;35,15;81,667;11,117;13;9,3;88,5833
250705;2200;33,017;77,617;11;34,85;83,6;10,867;28,583;85,217;10,383;37,65;87,367;10,117;35,15;85,833;10,683;12;8,64999;95,9167
250705;2300;31,85;76;10,783;32,067;80,933;10,6;26,083;83,05;10,533;35,133;86,317;9,917;32,883;84,817;10,567;8;8,53334;95,25
250706;0;34,9;78;9,317;35,333;82,217;9,233;28,65;84,067;9,15;37,883;87,817;9;34,967;85,65;9,2;16;7,80833;95,4167
250706;100;24,367;78,617;9;24,4;83,633;8,967;18,917;84,767;8,933;28,1;87,817;8,717;25,183;86;9;7;7,8;93,1667
250706;200;21,767;77,817;8,15;21,317;82,567;8,083;14,6;84,317;8,1;25,2;87,433;7,583;22,183;85,45;8,15;8;6,79167;94,5833
250706;300;31,233;78,867;8,05;32,15;83,8;8;25,05;84,683;7,967;35,867;87,75;7,633;31,917;86,033;8,017;11;6,91667;92
250706;400;34,85;77,117;8,133;35,367;82,05;7,8;28,467;83,717;7,583;39,9;87,15;7,183;36,05;85,3;7,817;17;6,51667;91,8333
250706;500;30,7;76,7;8,15;31,333;80,75;8,217;24,85;81,3;8,333;36,867;84,35;7,967;31,817;83,367;8,2;11;7,35833;84,3333
250706;600;26,233;74,95;7,6;26,5;79,767;7,433;20,067;81,583;7,417;33,767;85,05;7,067;27,45;83,35;7,417;12;6,36667;87,5
250706;700;20,433;75,667;7,25;20,117;79,85;7,25;13,8;80,683;7,333;27,55;83,917;7,05;22,2;82,567;7,25;11;6,49167;84,25
250706;800;10,183;72,017;8,2;9,483;76,483;8,083;6,45;78,733;7,8;14,05;82,083;7,383;10,217;80,467;7,917;9;6,925;80,5833
250706;900;19,95;65,183;11,667;19,867;68,133;11,5;16,583;71,233;11,167;24,267;74,65;11,15;21,917;73,117;11,45;12;8,96667;76,25
250706;1000;34,95;60,8;14,25;36,5;64,217;13,817;32,5;68,617;13,05;39,333;72,85;13,067;37,6;71,483;13,167;17;10,625;74,8333
250706;1100;28,083;39,35;23,633;28,567;40,667;22,983;26,233;49,4;20,017;30,683;51,017;20,85;30,15;51,733;20,65;12;12,2833;64,75
250706;1200;22,517;20,333;32,367;23,05;20,3;32,067;21,133;36,717;25,3;24,733;38,367;27;25,1;41,533;25,35;10;13,5;58
250706;1300;26,067;19,067;32,483;27,033;17,867;33,25;24,483;36,867;25;28,917;40,267;25,667;28,95;42,75;24,617;10;14,5;55,0833
250706;1400;28,7;19,417;31,867;29,633;15,05;35,95;27,417;37,567;24,467;31,517;40,233;25,417;31,75;42,8;24,267;16;14,875;53,8333
250706;1500;32,517;25,233;27,267;34,017;17,517;33,417;31,983;40,667;22,967;36,117;44,567;22,833;35,65;46,3;22,483;20;15,375;53,25
250706;1600;34,8;37,533;19,65;36,15;34,533;21,933;33,433;49,3;18,183;39,067;53,55;17,867;37,867;54,1;18,05;20;14,975;53,75
250706;1700;36,5;52,95;14,35;37,15;56,683;14,283;33,717;61,833;14,183;40,083;66,483;13,7;38,817;65,2;14,283;23;12,45;66,5833
250706;1800;38,05;67,2;10,917;38,533;70,35;10,883;33,9;72,967;11,033;41,967;77,767;10,467;39,333;75,317;11,383;22;9,95833;79,5833
250706;1900;42,1;71,233;9,783;42,967;74,25;9,55;37,967;76,9;9,483;46,467;81,433;9,117;43,583;78,817;9,867;27;8,575;84,75
250706;2000;44,017;72,367;9,483;45,6;75,55;9,7;39,883;76,867;9,783;48,933;80,667;9,433;46,2;78,983;9,833;25;8,96666;79,75
250706;2100;40,217;70,85;9,967;41,867;73,75;10;36,467;75,417;10;45,817;78,95;9,833;42,467;78;10;19;9,03333;78,25
250706;2200;38,033;71,05;8,867;39,383;74,75;8,9;33,733;76,883;8,983;44,017;80,767;8,55;40,167;78,983;9,2;24;8,03333;82,4167
250706;2300;39,867;73,5;8,183;40,7;77,867;8,167;35,2;79,267;8,133;45,367;82,983;7,833;40,933;80,783;8,3;16;7,375;84,3333
250707;0;32,683;72,717;8;33,433;76,817;8;27,583;78,383;8;39,15;81,833;8;34,75;80,3;8;20;7,43333;81,5
250707;100;30,233;72,6;7,283;30,267;76,8;7,183;25,133;79,633;7,117;37,55;83,783;6,483;32,767;81,767;7,15;16;6,48333;84
250707;200;27,283;72,9;7;26,967;77,383;6,883;21,983;80,067;6,75;34,917;83,717;6,233;29,067;81,567;6,8;12;6,19167;83
250707;300;20,733;72,65;6,333;19,4;77,15;6,2;13,033;79,783;6;28,4;83,683;5,517;22,817;81,5;6;10;5,40833;83,5833
250707;400;16,883;73,417;6;15,617;78,25;5,9;10,933;81,083;5,367;24,917;84,617;5;18,583;82,433;5,667;9;4,96667;84,1667
250707;500;9,817;71,95;5,283;8,867;76,933;5,1;6,733;80,05;5;15,617;83,5;4,35;10,6;81,4;5;6;4,35;82,75
250707;600;6,933;71,633;5;6,133;76,333;4,983;4,733;79,867;4,05;9,05;83,617;4;7,517;81,1;4,65;7;3,81667;82,5
250707;700;5,8;71,083;4,017;4,9;75,733;4;3,7;79,35;4;6,817;83,067;3,1;6,367;80,583;4;8;3,3;81,9167
250707;800;6,167;66,617;5,383;5,567;71,183;5,25;4,383;75,617;4,6;6,183;78,883;4,467;6,867;76,367;5,2;7;4,775;71,4167
250707;900;7,6;53,45;10,667;7,133;56,267;10,533;6,517;59,283;10,35;5,517;62,3;10,117;8,35;60,883;10,7;12;8,77499;53,6667
250707;1000;12,6;40,367;15,3;12,233;43,35;15,267;11,217;49,65;14,483;12,6;53,383;14,083;14,333;51,517;14,867;11;12,9583;44,0833
250707;1100;20,883;21,133;30,083;21,95;21,183;29,133;20,417;33,417;24,633;20,7;35,483;26,717;22,717;37,533;25,583;11;6,425;38,5833
250707;1200;19,233;10,367;40,783;20,333;9,75;39,233;18,133;26,967;30,1;19,967;29,167;33,283;21,467;32,367;30,583;10;3,90833;49,9167
250707;1300;20,8;8,15;43,917;21,967;6;44,183;19,717;25,033;32,233;22,067;28,3;34,3;23,2;31,183;32,083;21;29,875;41,3333
250707;1400;29,367;10,55;39,967;30,883;7,033;43,233;27,983;28,717;29,467;31,733;31,383;31,45;32,283;34,233;29,717;19;19,9727;35,1667
250707;1500;36,7;16,583;32,9;38,55;9,683;40,267;35,75;32,133;27,517;41,233;35,817;28,05;40,167;38,417;26,733;33;19,5833;38,1667
250707;1600;40,917;29,217;24,183;42,717;25,883;27,3;39,95;42,083;22,167;46,7;46,183;21,933;44,317;47,083;22,033;38;18,5667;43,8333
250707;1700;43,8;49,017;15,933;45,533;51,783;15,9;41,2;57,933;15,95;49,6;62,6;15,417;46,95;61,45;16,15;40;14,6917;60
250707;1800;45,7;64,25;12,183;47,3;67,167;12,033;42,433;70,95;12,017;50,5;75,833;11,583;47,967;72,85;12,45;39;11,3667;74,1667
250707;1900;39,267;61,65;11;40,533;65,417;11;36,717;69,867;10,8;43,583;73,883;10,333;42,067;71,5;11,033;31;10,6333;68,1667
250707;2000;34,4;59,117;9,783;35,083;63,15;9,55;30,75;68;9,317;37,817;72,467;9,067;36,75;69,967;9,767;25;8,86667;68,6667
250707;2100;36,417;59,233;9,567;37,483;63,55;9,15;33,817;68,367;9;40,933;72,267;8,85;39,433;70,317;9;29;8,85834;66,8333
250707;2200;38,317;60,05;8,683;39,317;64,467;8,55;35,267;69,567;8,133;43,367;73,517;7,783;40,95;71,65;8,35;27;7,80833;69,4167
250707;2300;31,817;60,383;7,233;31,85;64,8;7,083;27,5;69,3;7;37,333;73,45;7;34,5;71,017;7,233;22;6,8;69
250708;0;27,467;57,867;7,733;27,783;62,5;7,3;24,183;67,367;7,15;34,35;71,05;6,85;30,25;69,25;7,3;16;7,075;64,75
250708;100;16,483;53,8;7,617;14,967;58,067;7,3;11,783;63,85;7,1;22,883;67,667;6,7;18,883;66,233;7,217;12;6,78333;61,6667
250708;200;7,567;55,65;6,217;6,65;60,1;6,067;5,333;65,75;6;10,233;69,683;5,65;8,483;67,6;6,017;7;5,60833;64,25
250708;300;2,883;53,633;5,933;2,4;58,217;5,8;1,783;64,283;5,567;4,733;68,25;5,083;3,483;66,4;5,783;4;5,225;62,0833
250708;400;1,017;50,4;6,183;0,6;54,867;5,967;0,367;61,233;5,817;1,417;64,817;5,317;1,35;63,467;5,983;2;5,61667;57,3333
250708;500;0,083;46,4;6;0;50,75;6;0,017;57,467;6;0,067;60,983;5,55;0,033;59,967;6;2;5,93333;52,0833
250708;600;0,017;49,383;5,3;0,033;53,733;5,283;0;59,917;5,183;0,483;64,333;4,55;0,05;62,367;5,4;1;4,30833;60
250708;700;0,5;49,05;5,5;0,217;53,433;5,417;0,167;59,833;4,933;0,233;63,5;4,633;0,767;62,05;5,333;2;5,03333;55,3333
250708;800;3,45;50,217;5,65;3,283;54,6;5,417;2,867;60,983;5,267;2,4;65,467;4,817;3,85;63,05;5,517;7;4,71667;60,0833
250708;900;10,967;39,483;11,45;10,85;41,95;11,583;10,167;48,933;10,967;7,6;52,233;10,9;13,333;51,717;11,383;14;9,02499;48,1667
250708;1000;15,55;30,3;16,583;16,167;32,8;16,45;14,683;41,183;15,633;15,5;44,75;15,7;17,933;45,283;15,917;14;13,925;37,9167
250708;1100;28,55;18,75;31,2;29,833;18,633;30,783;28,15;31;25,883;29,15;33,9;27,583;31,083;35,267;26,983;23;16,4;37,5833
250708;1200;23,917;7,3;42,767;25,367;6,367;41,05;23,033;22,667;32,367;24,2;25,917;34,983;26,733;28,367;32,85;21;18,8917;29,0833
250708;1300;33,683;8,517;39,867;35,117;7,2;39,717;33;24,7;30,833;35,617;29;31,367;37,133;30,883;30,383;26;19,4583;30,6667
250708;1400;47,25;9,433;37,917;49,133;6,617;40,75;47,417;26;29,117;49,8;29,95;29,833;51,967;31,767;29,167;44;19,4083;30,5833
250708;1500;55,233;14,733;31,833;58,95;9,817;37,45;55,5;29,717;26,95;62,217;34,283;26,883;63,6;35,867;26,433;48;19,7167;32,9167
250708;1600;54,733;28,183;22,517;58,717;26,3;24,633;56,1;40,517;20,9;61,267;44,7;20,55;62,45;45,417;20,733;53;17,8333;40,75
250708;1700;50,583;43,617;16,083;53,667;46,65;16;50,483;53,033;16,033;50,3;56,95;15,767;54,5;56,483;16,267;43;15,0167;52,3333
250708;1800;55,75;60,417;12,05;58,05;63,5;12,033;52,45;67,983;12,15;54,4;72,717;11,483;57,417;70,283;12,317;44;11,1;72,25
250708;1900;58,617;65,517;10,35;61,283;68,417;10,367;55,183;72,133;10,3;59,15;77;9,583;60,733;73,8;10,45;42;9,7;74,3333
250708;2000;57,517;67,717;8,783;60,083;70,8;8,8;53,9;73,817;8,767;58,033;78,667;8,167;59,4;75,65;9,083;39;8,02499;78,1667
250708;2100;57,25;67,517;8;60,233;71,35;8;54,3;75,083;7,967;58,983;79,433;7,533;60,4;76,4;8;37;7,49167;76,8333
250708;2200;53,033;67,417;7,183;55,2;71,333;7,067;49,767;75,033;7;54,767;79,683;6,7;55,233;76,283;7,55;36;6,525;78,25
250708;2300;54,767;68,367;7;57,117;72,55;7;51,567;76,267;7;57,317;80,25;6,35;57,85;77,633;7;39;6,6;76,9167
250709;0;46,733;69,167;5,9;48,5;72,4;5,917;42,4;75,733;5,8;55,717;80,3;5,2;48,483;77,633;5,95;30;4,81667;82,5833
250709;100;43,3;71,183;4,65;44,55;74,267;4,767;38,533;77,067;4,65;46,733;81,65;4,133;44,883;79,4;4,883;22;3,81667;85,1667
250709;200;44,617;71,767;4,45;46,05;75,133;4,467;40,333;78,417;4;49,667;82,833;3,9;46,65;80,417;4,45;25;3,475;85,8333
250709;300;62,3;80,2;6,517;66,217;85,55;6,133;57,633;87,3;6;71,95;89,217;5,833;65,133;86,9;6,233;29;4,43333;96,3333
250709;400;61,083;77,3;8;64,433;83,1;7,95;56,283;85,433;7;69,283;88,067;7;63,333;86,033;7,267;26;4,925;98,9167
250709;500;59,3;75,45;8;62,167;81,367;7,967;54,15;84,067;7,383;65,533;86,867;7;61,183;84,733;7,333;27;4,78333;99
250709;600;58,217;74,667;8;60,483;80,1;8;53,133;82,733;8;62,75;85,783;7;60,083;83,7;7,983;29;4,81667;99
250709;700;56,517;73,883;8;59,633;79,717;7,2;52,133;82,417;7,117;61,333;85,4;7;58,7;83,2;7,133;31;4,45833;97,8333
250709;800;54,367;71,9;7,75;56,483;77,683;7,483;49,717;81,05;7,2;58,083;84,033;6,667;56,433;82,05;7,2;33;4,34167;94,6667
250709;900;54,283;65,983;9,883;56,417;71,183;9,333;49,633;76,383;8,75;57,683;79,867;8,383;56,9;78,517;8,55;32;4,75;94,5
250709;1000;55,217;60,733;11,467;57,733;65,8;11,033;51,5;72,767;9,983;60,683;76,55;9,6;59,267;75,517;9,65;36;5,45833;92,5
250709;1100;57,55;58,05;12,1;60,5;63,517;11,65;54,3;70,933;10,583;67,983;75,033;10;62,4;74,1;10,233;39;6,03333;90,6667
250709;1200;58,05;55,483;13,217;60,633;60,267;12,567;54,167;68,25;11,417;68,6;72,233;11,233;62,283;72,133;11,2;41;6,41667;89,0833
250709;1300;56,033;39,783;19,55;58,4;41,467;19,683;53,617;54,017;16;67,133;58,283;15,867;63,45;59,983;15,283;45;7,425;83,1667
